canonical_smiles,molwt
CCN1/C(=C\C2=C([O-])/C(=C/c3[se]c4cc(Br)ccc4[n+]3CCCCN)C2=O)C(C)(C)c2cc(I)ccc21,737.338
CCCCN1/C(=C\C2=C([O-])/C(=C/c3[se]c4cc(Br)ccc4[n+]3CCCCN)C2=O)C(C)(C)c2ccccc21,639.496
CCCCN1/C(=C\C2=C([O-])/C(=C/c3[se]c4cc(Br)ccc4[n+]3CCCCN)C2=O)C(C)(C)c2cc(Br)ccc21,718.392
CCCCN1/C(=C\C2=C([O-])/C(=C/c3[se]c4cc(Br)ccc4[n+]3CCCCN)C2=O)C(C)(C)c2cc(I)ccc21,765.392
CC1(C)/C(=C/C2=C([O-])/C(=C/c3[se]c4cc(Br)ccc4[n+]3CCCCN)C2=O)N(CCCCN)c2ccccc21,654.511
CC1(C)/C(=C/C2=C([O-])/C(=C/c3[se]c4cc(Br)ccc4[n+]3CCCCN)C2=O)N(CCCCN)c2ccc(Br)cc21,733.407
CC1(C)/C(=C/C2=C([O-])/C(=C/c3[se]c4cc(Br)ccc4[n+]3CCCCN)C2=O)N(CCCCN)c2ccc(I)cc21,780.407
CC1(C)/C(=C/C2=C([O-])/C(=C/c3[se]c4cc(Br)ccc4[n+]3CCCCN)C2=O)N(CCCCO)c2ccccc21,655.495
CC1(C)/C(=C/C2=C([O-])/C(=C/c3[se]c4cc(Br)ccc4[n+]3CCCCN)C2=O)N(CCCCO)c2ccc(Br)cc21,734.391
CC1(C)/C(=C/C2=C([O-])/C(=C/c3[se]c4cc(Br)ccc4[n+]3CCCCN)C2=O)N(CCCCO)c2ccc(I)cc21,781.391
CC[N+](CC)(CC)CCCCN1/C(=C\C2=C([O-])/C(=C/c3[se]c4cc(Br)ccc4[n+]3CCCCN)C2=O)C(C)(C)c2ccccc21,739.681
CC[N+](CC)(CC)CCCCN1/C(=C\C2=C([O-])/C(=C/c3[se]c4cc(Br)ccc4[n+]3CCCCN)C2=O)C(C)(C)c2cc(Br)ccc21,818.577
CC[N+](CC)(CC)CCCCN1/C(=C\C2=C([O-])/C(=C/c3[se]c4cc(Br)ccc4[n+]3CCCCN)C2=O)C(C)(C)c2cc(I)ccc21,865.577
CC1(C)/C(=C/C2=C([O-])/C(=C/c3[se]c4cc(Br)ccc4[n+]3CCCCN)C2=O)N(CCCCS(=O)(=O)O)c2ccccc21,719.56
CC1(C)/C(=C/C2=C([O-])/C(=C/c3[se]c4cc(Br)ccc4[n+]3CCCCN)C2=O)N(CCCCS(=O)(=O)O)c2ccc(Br)cc21,798.456
CC1(C)/C(=C/C2=C([O-])/C(=C/c3[se]c4cc(Br)ccc4[n+]3CCCCN)C2=O)N(CCCCS(=O)(=O)O)c2ccc(I)cc21,845.456
CC1(C)/C(=C/C2=C([O-])/C(=C/c3[se]c4cc(Br)ccc4[n+]3CCCCN)C2=O)N(Cc2ccccc2)c2ccccc21,673.513
CC1(C)/C(=C/C2=C([O-])/C(=C/c3[se]c4cc(Br)ccc4[n+]3CCCCN)C2=O)N(Cc2ccccc2)c2ccc(Br)cc21,752.409
CC1(C)/C(=C/C2=C([O-])/C(=C/c3[se]c4cc(Br)ccc4[n+]3CCCCN)C2=O)N(Cc2ccccc2)c2ccc(I)cc21,799.409
CC1(C)/C(=C/C2=C([O-])/C(=C/c3[se]c4cc(Br)ccc4[n+]3CCCCN)C2=O)N(Cc2ccsc2)c2ccccc21,679.542
CC1(C)/C(=C/C2=C([O-])/C(=C/c3[se]c4cc(Br)ccc4[n+]3CCCCN)C2=O)N(Cc2ccsc2)c2ccc(Br)cc21,758.438
CC1(C)/C(=C/C2=C([O-])/C(=C/c3[se]c4cc(Br)ccc4[n+]3CCCCN)C2=O)N(Cc2ccsc2)c2ccc(I)cc21,805.438
CCN1/C(=C\C2=C([O-])/C(=C/c3[se]c4cc(I)ccc4[n+]3CCCCN)C2=O)C(C)(C)c2ccccc21,658.442
CCN1/C(=C\C2=C([O-])/C(=C/c3[se]c4cc(I)ccc4[n+]3CCCCN)C2=O)C(C)(C)c2cc(Br)ccc21,737.338
CCN1/C(=C\C2=C([O-])/C(=C/c3[se]c4cc(I)ccc4[n+]3CCCCN)C2=O)C(C)(C)c2cc(I)ccc21,784.338
CCCCN1/C(=C\C2=C([O-])/C(=C/c3[se]c4cc(I)ccc4[n+]3CCCCN)C2=O)C(C)(C)c2ccccc21,686.496
CCCCN1/C(=C\C2=C([O-])/C(=C/c3[se]c4cc(I)ccc4[n+]3CCCCN)C2=O)C(C)(C)c2cc(Br)ccc21,765.392
CCCCN1/C(=C\C2=C([O-])/C(=C/c3[se]c4cc(I)ccc4[n+]3CCCCN)C2=O)C(C)(C)c2cc(I)ccc21,812.392
CC1(C)/C(=C/C2=C([O-])/C(=C/c3[se]c4cc(I)ccc4[n+]3CCCCN)C2=O)N(CCCCN)c2ccccc21,701.511
CC1(C)/C(=C/C2=C([O-])/C(=C/c3[se]c4cc(I)ccc4[n+]3CCCCN)C2=O)N(CCCCN)c2ccc(Br)cc21,780.407
CC1(C)/C(=C/C2=C([O-])/C(=C/c3[se]c4cc(I)ccc4[n+]3CCCCN)C2=O)N(CCCCN)c2ccc(I)cc21,827.407
CC1(C)/C(=C/C2=C([O-])/C(=C/c3[se]c4cc(I)ccc4[n+]3CCCCN)C2=O)N(CCCCO)c2ccccc21,702.495
CC1(C)/C(=C/C2=C([O-])/C(=C/c3[se]c4cc(I)ccc4[n+]3CCCCN)C2=O)N(CCCCO)c2ccc(Br)cc21,781.391
CC1(C)/C(=C/C2=C([O-])/C(=C/c3[se]c4cc(I)ccc4[n+]3CCCCN)C2=O)N(CCCCO)c2ccc(I)cc21,828.391
CC[N+](CC)(CC)CCCCN1/C(=C\C2=C([O-])/C(=C/c3[se]c4cc(I)ccc4[n+]3CCCCN)C2=O)C(C)(C)c2ccccc21,786.681
CC[N+](CC)(CC)CCCCN1/C(=C\C2=C([O-])/C(=C/c3[se]c4cc(I)ccc4[n+]3CCCCN)C2=O)C(C)(C)c2cc(Br)ccc21,865.577
CC[N+](CC)(CC)CCCCN1/C(=C\C2=C([O-])/C(=C/c3[se]c4cc(I)ccc4[n+]3CCCCN)C2=O)C(C)(C)c2cc(I)ccc21,912.577
CC1(C)/C(=C/C2=C([O-])/C(=C/c3[se]c4cc(I)ccc4[n+]3CCCCN)C2=O)N(CCCCS(=O)(=O)O)c2ccccc21,766.56
CC1(C)/C(=C/C2=C([O-])/C(=C/c3[se]c4cc(I)ccc4[n+]3CCCCN)C2=O)N(CCCCS(=O)(=O)O)c2ccc(Br)cc21,845.456
CC1(C)/C(=C/C2=C([O-])/C(=C/c3[se]c4cc(I)ccc4[n+]3CCCCN)C2=O)N(CCCCS(=O)(=O)O)c2ccc(I)cc21,892.456
CC1(C)/C(=C/C2=C([O-])/C(=C/c3[se]c4cc(I)ccc4[n+]3CCCCN)C2=O)N(Cc2ccccc2)c2ccccc21,720.513
CC1(C)/C(=C/C2=C([O-])/C(=C/c3[se]c4cc(I)ccc4[n+]3CCCCN)C2=O)N(Cc2ccccc2)c2ccc(Br)cc21,799.409
CC1(C)/C(=C/C2=C([O-])/C(=C/c3[se]c4cc(I)ccc4[n+]3CCCCN)C2=O)N(Cc2ccccc2)c2ccc(I)cc21,846.409
CC1(C)/C(=C/C2=C([O-])/C(=C/c3[se]c4cc(I)ccc4[n+]3CCCCN)C2=O)N(Cc2ccsc2)c2ccccc21,726.542
CC1(C)/C(=C/C2=C([O-])/C(=C/c3[se]c4cc(I)ccc4[n+]3CCCCN)C2=O)N(Cc2ccsc2)c2ccc(Br)cc21,805.438
CC1(C)/C(=C/C2=C([O-])/C(=C/c3[se]c4cc(I)ccc4[n+]3CCCCN)C2=O)N(Cc2ccsc2)c2ccc(I)cc21,852.438
CCN1/C(=C\C2=C([O-])/C(=C/c3[se]c4ccccc4[n+]3CCCCO)C2=O)C(C)(C)c2ccccc21,533.53
CCN1/C(=C\C2=C([O-])/C(=C/c3[se]c4ccccc4[n+]3CCCCO)C2=O)C(C)(C)c2cc(Br)ccc21,612.426
CCN1/C(=C\C2=C([O-])/C(=C/c3[se]c4ccccc4[n+]3CCCCO)C2=O)C(C)(C)c2cc(I)ccc21,659.426
CCCCN1/C(=C\C2=C([O-])/C(=C/c3[se]c4ccccc4[n+]3CCCCO)C2=O)C(C)(C)c2ccccc21,561.584
CCCCN1/C(=C\C2=C([O-])/C(=C/c3[se]c4ccccc4[n+]3CCCCO)C2=O)C(C)(C)c2cc(Br)ccc21,640.48
CCCCN1/C(=C\C2=C([O-])/C(=C/c3[se]c4ccccc4[n+]3CCCCO)C2=O)C(C)(C)c2cc(I)ccc21,687.48
CC1(C)/C(=C/C2=C([O-])/C(=C/c3[se]c4ccccc4[n+]3CCCCO)C2=O)N(CCCCN)c2ccccc21,576.599
CC1(C)/C(=C/C2=C([O-])/C(=C/c3[se]c4ccccc4[n+]3CCCCO)C2=O)N(CCCCN)c2ccc(Br)cc21,655.495
CC1(C)/C(=C/C2=C([O-])/C(=C/c3[se]c4ccccc4[n+]3CCCCO)C2=O)N(CCCCN)c2ccc(I)cc21,702.495
CC1(C)/C(=C/C2=C([O-])/C(=C/c3[se]c4ccccc4[n+]3CCCCO)C2=O)N(CCCCO)c2ccccc21,577.583
CC1(C)/C(=C/C2=C([O-])/C(=C/c3[se]c4ccccc4[n+]3CCCCO)C2=O)N(CCCCO)c2ccc(Br)cc21,656.479
CC1(C)/C(=C/C2=C([O-])/C(=C/c3[se]c4ccccc4[n+]3CCCCO)C2=O)N(CCCCO)c2ccc(I)cc21,703.479
CC[N+](CC)(CC)CCCCN1/C(=C\C2=C([O-])/C(=C/c3[se]c4ccccc4[n+]3CCCCO)C2=O)C(C)(C)c2ccccc21,661.769
CC[N+](CC)(CC)CCCCN1/C(=C\C2=C([O-])/C(=C/c3[se]c4ccccc4[n+]3CCCCO)C2=O)C(C)(C)c2cc(Br)ccc21,740.665
CC[N+](CC)(CC)CCCCN1/C(=C\C2=C([O-])/C(=C/c3[se]c4ccccc4[n+]3CCCCO)C2=O)C(C)(C)c2cc(I)ccc21,787.665
CC1(C)/C(=C/C2=C([O-])/C(=C/c3[se]c4ccccc4[n+]3CCCCO)C2=O)N(CCCCS(=O)(=O)O)c2ccccc21,641.648
CC1(C)/C(=C/C2=C([O-])/C(=C/c3[se]c4ccccc4[n+]3CCCCO)C2=O)N(CCCCS(=O)(=O)O)c2ccc(Br)cc21,720.544
CC1(C)/C(=C/C2=C([O-])/C(=C/c3[se]c4ccccc4[n+]3CCCCO)C2=O)N(CCCCS(=O)(=O)O)c2ccc(I)cc21,767.544
CC1(C)/C(=C/C2=C([O-])/C(=C/c3[se]c4ccccc4[n+]3CCCCO)C2=O)N(Cc2ccccc2)c2ccccc21,595.601
CC1(C)/C(=C/C2=C([O-])/C(=C/c3[se]c4ccccc4[n+]3CCCCO)C2=O)N(Cc2ccccc2)c2ccc(Br)cc21,674.497
CC1(C)/C(=C/C2=C([O-])/C(=C/c3[se]c4ccccc4[n+]3CCCCO)C2=O)N(Cc2ccccc2)c2ccc(I)cc21,721.497
CC1(C)/C(=C/C2=C([O-])/C(=C/c3[se]c4ccccc4[n+]3CCCCO)C2=O)N(Cc2ccsc2)c2ccccc21,601.63
CC1(C)/C(=C/C2=C([O-])/C(=C/c3[se]c4ccccc4[n+]3CCCCO)C2=O)N(Cc2ccsc2)c2ccc(Br)cc21,680.526
CC1(C)/C(=C/C2=C([O-])/C(=C/c3[se]c4ccccc4[n+]3CCCCO)C2=O)N(Cc2ccsc2)c2ccc(I)cc21,727.526
CCN1/C(=C\C2=C([O-])/C(=C/c3[se]c4cc(Br)ccc4[n+]3CCCCO)C2=O)C(C)(C)c2ccccc21,612.426
CCN1/C(=C\C2=C([O-])/C(=C/c3[se]c4cc(Br)ccc4[n+]3CCCCO)C2=O)C(C)(C)c2cc(Br)ccc21,691.322
CCN1/C(=C\C2=C([O-])/C(=C/c3[se]c4cc(Br)ccc4[n+]3CCCCO)C2=O)C(C)(C)c2cc(I)ccc21,738.322
CCCCN1/C(=C\C2=C([O-])/C(=C/c3[se]c4cc(Br)ccc4[n+]3CCCCO)C2=O)C(C)(C)c2ccccc21,640.48
CCCCN1/C(=C\C2=C([O-])/C(=C/c3[se]c4cc(Br)ccc4[n+]3CCCCO)C2=O)C(C)(C)c2cc(Br)ccc21,719.376
CCCCN1/C(=C\C2=C([O-])/C(=C/c3[se]c4cc(Br)ccc4[n+]3CCCCO)C2=O)C(C)(C)c2cc(I)ccc21,766.376
CC1(C)/C(=C/C2=C([O-])/C(=C/c3[se]c4cc(Br)ccc4[n+]3CCCCO)C2=O)N(CCCCN)c2ccccc21,655.495
CC1(C)/C(=C/C2=C([O-])/C(=C/c3[se]c4cc(Br)ccc4[n+]3CCCCO)C2=O)N(CCCCN)c2ccc(Br)cc21,734.391
CC1(C)/C(=C/C2=C([O-])/C(=C/c3[se]c4cc(Br)ccc4[n+]3CCCCO)C2=O)N(CCCCN)c2ccc(I)cc21,781.391
CC1(C)/C(=C/C2=C([O-])/C(=C/c3[se]c4cc(Br)ccc4[n+]3CCCCO)C2=O)N(CCCCO)c2ccccc21,656.479
CC1(C)/C(=C/C2=C([O-])/C(=C/c3[se]c4cc(Br)ccc4[n+]3CCCCO)C2=O)N(CCCCO)c2ccc(Br)cc21,735.375
CC1(C)/C(=C/C2=C([O-])/C(=C/c3[se]c4cc(Br)ccc4[n+]3CCCCO)C2=O)N(CCCCO)c2ccc(I)cc21,782.375
CC[N+](CC)(CC)CCCCN1/C(=C\C2=C([O-])/C(=C/c3[se]c4cc(Br)ccc4[n+]3CCCCO)C2=O)C(C)(C)c2ccccc21,740.665
CC[N+](CC)(CC)CCCCN1/C(=C\C2=C([O-])/C(=C/c3[se]c4cc(Br)ccc4[n+]3CCCCO)C2=O)C(C)(C)c2cc(Br)ccc21,819.561
CC[N+](CC)(CC)CCCCN1/C(=C\C2=C([O-])/C(=C/c3[se]c4cc(Br)ccc4[n+]3CCCCO)C2=O)C(C)(C)c2cc(I)ccc21,866.561
CC1(C)/C(=C/C2=C([O-])/C(=C/c3[se]c4cc(Br)ccc4[n+]3CCCCO)C2=O)N(CCCCS(=O)(=O)O)c2ccccc21,720.544
CC1(C)/C(=C/C2=C([O-])/C(=C/c3[se]c4cc(Br)ccc4[n+]3CCCCO)C2=O)N(CCCCS(=O)(=O)O)c2ccc(Br)cc21,799.44
CC1(C)/C(=C/C2=C([O-])/C(=C/c3[se]c4cc(Br)ccc4[n+]3CCCCO)C2=O)N(CCCCS(=O)(=O)O)c2ccc(I)cc21,846.44
CC1(C)/C(=C/C2=C([O-])/C(=C/c3[se]c4cc(Br)ccc4[n+]3CCCCO)C2=O)N(Cc2ccccc2)c2ccccc21,674.497
CC1(C)/C(=C/C2=C([O-])/C(=C/c3[se]c4cc(Br)ccc4[n+]3CCCCO)C2=O)N(Cc2ccccc2)c2ccc(Br)cc21,753.393
CC1(C)/C(=C/C2=C([O-])/C(=C/c3[se]c4cc(Br)ccc4[n+]3CCCCO)C2=O)N(Cc2ccccc2)c2ccc(I)cc21,800.393
CC1(C)/C(=C/C2=C([O-])/C(=C/c3[se]c4cc(Br)ccc4[n+]3CCCCO)C2=O)N(Cc2ccsc2)c2ccccc21,680.526
CC1(C)/C(=C/C2=C([O-])/C(=C/c3[se]c4cc(Br)ccc4[n+]3CCCCO)C2=O)N(Cc2ccsc2)c2ccc(Br)cc21,759.422
CC1(C)/C(=C/C2=C([O-])/C(=C/c3[se]c4cc(Br)ccc4[n+]3CCCCO)C2=O)N(Cc2ccsc2)c2ccc(I)cc21,806.422
CCN1/C(=C\C2=C([O-])/C(=C/c3[se]c4cc(I)ccc4[n+]3CCCCO)C2=O)C(C)(C)c2ccccc21,659.426
CCN1/C(=C\C2=C([O-])/C(=C/c3[se]c4cc(I)ccc4[n+]3CCCCO)C2=O)C(C)(C)c2cc(Br)ccc21,738.322
CCN1/C(=C\C2=C([O-])/C(=C/c3[se]c4cc(I)ccc4[n+]3CCCCO)C2=O)C(C)(C)c2cc(I)ccc21,785.322
CCCCN1/C(=C\C2=C([O-])/C(=C/c3[se]c4cc(I)ccc4[n+]3CCCCO)C2=O)C(C)(C)c2ccccc21,687.48
CCCCN1/C(=C\C2=C([O-])/C(=C/c3[se]c4cc(I)ccc4[n+]3CCCCO)C2=O)C(C)(C)c2cc(Br)ccc21,766.376
CCCCN1/C(=C\C2=C([O-])/C(=C/c3[se]c4cc(I)ccc4[n+]3CCCCO)C2=O)C(C)(C)c2cc(I)ccc21,813.376
CC1(C)/C(=C/C2=C([O-])/C(=C/c3[se]c4cc(I)ccc4[n+]3CCCCO)C2=O)N(CCCCN)c2ccccc21,702.495
CC1(C)/C(=C/C2=C([O-])/C(=C/c3[se]c4cc(I)ccc4[n+]3CCCCO)C2=O)N(CCCCN)c2ccc(Br)cc21,781.391
CC1(C)/C(=C/C2=C([O-])/C(=C/c3[se]c4cc(I)ccc4[n+]3CCCCO)C2=O)N(CCCCN)c2ccc(I)cc21,828.391
CC1(C)/C(=C/C2=C([O-])/C(=C/c3[se]c4cc(I)ccc4[n+]3CCCCO)C2=O)N(CCCCO)c2ccccc21,703.479
CC1(C)/C(=C/C2=C([O-])/C(=C/c3[se]c4cc(I)ccc4[n+]3CCCCO)C2=O)N(CCCCO)c2ccc(Br)cc21,782.375
CC1(C)/C(=C/C2=C([O-])/C(=C/c3[se]c4cc(I)ccc4[n+]3CCCCO)C2=O)N(CCCCO)c2ccc(I)cc21,829.375
CC[N+](CC)(CC)CCCCN1/C(=C\C2=C([O-])/C(=C/c3[se]c4cc(I)ccc4[n+]3CCCCO)C2=O)C(C)(C)c2ccccc21,787.665
CC[N+](CC)(CC)CCCCN1/C(=C\C2=C([O-])/C(=C/c3[se]c4cc(I)ccc4[n+]3CCCCO)C2=O)C(C)(C)c2cc(Br)ccc21,866.561
CC[N+](CC)(CC)CCCCN1/C(=C\C2=C([O-])/C(=C/c3[se]c4cc(I)ccc4[n+]3CCCCO)C2=O)C(C)(C)c2cc(I)ccc21,913.561
CC1(C)/C(=C/C2=C([O-])/C(=C/c3[se]c4cc(I)ccc4[n+]3CCCCO)C2=O)N(CCCCS(=O)(=O)O)c2ccccc21,767.544
CC1(C)/C(=C/C2=C([O-])/C(=C/c3[se]c4cc(I)ccc4[n+]3CCCCO)C2=O)N(CCCCS(=O)(=O)O)c2ccc(Br)cc21,846.44
CC1(C)/C(=C/C2=C([O-])/C(=C/c3[se]c4cc(I)ccc4[n+]3CCCCO)C2=O)N(CCCCS(=O)(=O)O)c2ccc(I)cc21,893.44
CC1(C)/C(=C/C2=C([O-])/C(=C/c3[se]c4cc(I)ccc4[n+]3CCCCO)C2=O)N(Cc2ccccc2)c2ccccc21,721.497
CC1(C)/C(=C/C2=C([O-])/C(=C/c3[se]c4cc(I)ccc4[n+]3CCCCO)C2=O)N(Cc2ccccc2)c2ccc(Br)cc21,800.393
CC1(C)/C(=C/C2=C([O-])/C(=C/c3[se]c4cc(I)ccc4[n+]3CCCCO)C2=O)N(Cc2ccccc2)c2ccc(I)cc21,847.393
CC1(C)/C(=C/C2=C([O-])/C(=C/c3[se]c4cc(I)ccc4[n+]3CCCCO)C2=O)N(Cc2ccsc2)c2ccccc21,727.526
CC1(C)/C(=C/C2=C([O-])/C(=C/c3[se]c4cc(I)ccc4[n+]3CCCCO)C2=O)N(Cc2ccsc2)c2ccc(Br)cc21,806.422
CC1(C)/C(=C/C2=C([O-])/C(=C/c3[se]c4cc(I)ccc4[n+]3CCCCO)C2=O)N(Cc2ccsc2)c2ccc(I)cc21,853.422
CCN1/C(=C\C2=C([O-])/C(=C/c3[se]c4ccccc4[n+]3CCCC[N+](CC)(CC)CC)C2=O)C(C)(C)c2ccccc21,617.716
CCN1/C(=C\C2=C([O-])/C(=C/c3[se]c4ccccc4[n+]3CCCC[N+](CC)(CC)CC)C2=O)C(C)(C)c2cc(Br)ccc21,696.612
CCN1/C(=C\C2=C([O-])/C(=C/c3[se]c4ccccc4[n+]3CCCC[N+](CC)(CC)CC)C2=O)C(C)(C)c2cc(I)ccc21,743.612
CCCCN1/C(=C\C2=C([O-])/C(=C/c3[se]c4ccccc4[n+]3CCCC[N+](CC)(CC)CC)C2=O)C(C)(C)c2ccccc21,645.77
CCCCN1/C(=C\C2=C([O-])/C(=C/c3[se]c4ccccc4[n+]3CCCC[N+](CC)(CC)CC)C2=O)C(C)(C)c2cc(Br)ccc21,724.666
CCCCN1/C(=C\C2=C([O-])/C(=C/c3[se]c4ccccc4[n+]3CCCC[N+](CC)(CC)CC)C2=O)C(C)(C)c2cc(I)ccc21,771.666
CC[N+](CC)(CC)CCCC[n+]1c(/C=C2\C(=O)C(/C=C3\N(CCCCN)c4ccccc4C3(C)C)=C2[O-])[se]c2ccccc21,660.785
CC[N+](CC)(CC)CCCC[n+]1c(/C=C2\C(=O)C(/C=C3\N(CCCCN)c4ccc(Br)cc4C3(C)C)=C2[O-])[se]c2ccccc21,739.681
CC[N+](CC)(CC)CCCC[n+]1c(/C=C2\C(=O)C(/C=C3\N(CCCCN)c4ccc(I)cc4C3(C)C)=C2[O-])[se]c2ccccc21,786.681
CC[N+](CC)(CC)CCCC[n+]1c(/C=C2\C(=O)C(/C=C3\N(CCCCO)c4ccccc4C3(C)C)=C2[O-])[se]c2ccccc21,661.769
CC[N+](CC)(CC)CCCC[n+]1c(/C=C2\C(=O)C(/C=C3\N(CCCCO)c4ccc(Br)cc4C3(C)C)=C2[O-])[se]c2ccccc21,740.665
CC[N+](CC)(CC)CCCC[n+]1c(/C=C2\C(=O)C(/C=C3\N(CCCCO)c4ccc(I)cc4C3(C)C)=C2[O-])[se]c2ccccc21,787.665
CC[N+](CC)(CC)CCCCN1/C(=C\C2=C([O-])/C(=C/c3[se]c4ccccc4[n+]3CCCC[N+](CC)(CC)CC)C2=O)C(C)(C)c2ccccc21,745.955
CC[N+](CC)(CC)CCCCN1/C(=C\C2=C([O-])/C(=C/c3[se]c4ccccc4[n+]3CCCC[N+](CC)(CC)CC)C2=O)C(C)(C)c2cc(Br)ccc21,824.851
CC[N+](CC)(CC)CCCCN1/C(=C\C2=C([O-])/C(=C/c3[se]c4ccccc4[n+]3CCCC[N+](CC)(CC)CC)C2=O)C(C)(C)c2cc(I)ccc21,871.851
CC[N+](CC)(CC)CCCC[n+]1c(/C=C2\C(=O)C(/C=C3\N(CCCCS(=O)(=O)O)c4ccccc4C3(C)C)=C2[O-])[se]c2ccccc21,725.834
CC[N+](CC)(CC)CCCC[n+]1c(/C=C2\C(=O)C(/C=C3\N(CCCCS(=O)(=O)O)c4ccc(Br)cc4C3(C)C)=C2[O-])[se]c2ccccc21,804.73
CC[N+](CC)(CC)CCCC[n+]1c(/C=C2\C(=O)C(/C=C3\N(CCCCS(=O)(=O)O)c4ccc(I)cc4C3(C)C)=C2[O-])[se]c2ccccc21,851.73
CC[N+](CC)(CC)CCCC[n+]1c(/C=C2\C(=O)C(/C=C3\N(Cc4ccccc4)c4ccccc4C3(C)C)=C2[O-])[se]c2ccccc21,679.787
CC[N+](CC)(CC)CCCC[n+]1c(/C=C2\C(=O)C(/C=C3\N(Cc4ccccc4)c4ccc(Br)cc4C3(C)C)=C2[O-])[se]c2ccccc21,758.683
CC[N+](CC)(CC)CCCC[n+]1c(/C=C2\C(=O)C(/C=C3\N(Cc4ccccc4)c4ccc(I)cc4C3(C)C)=C2[O-])[se]c2ccccc21,805.683
CC[N+](CC)(CC)CCCC[n+]1c(/C=C2\C(=O)C(/C=C3\N(Cc4ccsc4)c4ccccc4C3(C)C)=C2[O-])[se]c2ccccc21,685.816
CC[N+](CC)(CC)CCCC[n+]1c(/C=C2\C(=O)C(/C=C3\N(Cc4ccsc4)c4ccc(Br)cc4C3(C)C)=C2[O-])[se]c2ccccc21,764.712
CC[N+](CC)(CC)CCCC[n+]1c(/C=C2\C(=O)C(/C=C3\N(Cc4ccsc4)c4ccc(I)cc4C3(C)C)=C2[O-])[se]c2ccccc21,811.712
CCN1/C(=C\C2=C([O-])/C(=C/c3[se]c4cc(Br)ccc4[n+]3CCCC[N+](CC)(CC)CC)C2=O)C(C)(C)c2ccccc21,696.612
CCN1/C(=C\C2=C([O-])/C(=C/c3[se]c4cc(Br)ccc4[n+]3CCCC[N+](CC)(CC)CC)C2=O)C(C)(C)c2cc(Br)ccc21,775.508
CCN1/C(=C\C2=C([O-])/C(=C/c3[se]c4cc(Br)ccc4[n+]3CCCC[N+](CC)(CC)CC)C2=O)C(C)(C)c2cc(I)ccc21,822.508
CCCCN1/C(=C\C2=C([O-])/C(=C/c3[se]c4cc(Br)ccc4[n+]3CCCC[N+](CC)(CC)CC)C2=O)C(C)(C)c2ccccc21,724.666
CCCCN1/C(=C\C2=C([O-])/C(=C/c3[se]c4cc(Br)ccc4[n+]3CCCC[N+](CC)(CC)CC)C2=O)C(C)(C)c2cc(Br)ccc21,803.562
CCCCN1/C(=C\C2=C([O-])/C(=C/c3[se]c4cc(Br)ccc4[n+]3CCCC[N+](CC)(CC)CC)C2=O)C(C)(C)c2cc(I)ccc21,850.562
CC[N+](CC)(CC)CCCC[n+]1c(/C=C2\C(=O)C(/C=C3\N(CCCCN)c4ccccc4C3(C)C)=C2[O-])[se]c2cc(Br)ccc21,739.681
CC[N+](CC)(CC)CCCC[n+]1c(/C=C2\C(=O)C(/C=C3\N(CCCCN)c4ccc(Br)cc4C3(C)C)=C2[O-])[se]c2cc(Br)ccc21,818.577
CC[N+](CC)(CC)CCCC[n+]1c(/C=C2\C(=O)C(/C=C3\N(CCCCN)c4ccc(I)cc4C3(C)C)=C2[O-])[se]c2cc(Br)ccc21,865.577
CC[N+](CC)(CC)CCCC[n+]1c(/C=C2\C(=O)C(/C=C3\N(CCCCO)c4ccccc4C3(C)C)=C2[O-])[se]c2cc(Br)ccc21,740.665
CC[N+](CC)(CC)CCCC[n+]1c(/C=C2\C(=O)C(/C=C3\N(CCCCO)c4ccc(Br)cc4C3(C)C)=C2[O-])[se]c2cc(Br)ccc21,819.561
CC[N+](CC)(CC)CCCC[n+]1c(/C=C2\C(=O)C(/C=C3\N(CCCCO)c4ccc(I)cc4C3(C)C)=C2[O-])[se]c2cc(Br)ccc21,866.561
CC[N+](CC)(CC)CCCCN1/C(=C\C2=C([O-])/C(=C/c3[se]c4cc(Br)ccc4[n+]3CCCC[N+](CC)(CC)CC)C2=O)C(C)(C)c2ccccc21,824.851
CC[N+](CC)(CC)CCCCN1/C(=C\C2=C([O-])/C(=C/c3[se]c4cc(Br)ccc4[n+]3CCCC[N+](CC)(CC)CC)C2=O)C(C)(C)c2cc(Br)ccc21,903.747
CC[N+](CC)(CC)CCCCN1/C(=C\C2=C([O-])/C(=C/c3[se]c4cc(Br)ccc4[n+]3CCCC[N+](CC)(CC)CC)C2=O)C(C)(C)c2cc(I)ccc21,950.747
CC[N+](CC)(CC)CCCC[n+]1c(/C=C2\C(=O)C(/C=C3\N(CCCCS(=O)(=O)O)c4ccccc4C3(C)C)=C2[O-])[se]c2cc(Br)ccc21,804.73
CC[N+](CC)(CC)CCCC[n+]1c(/C=C2\C(=O)C(/C=C3\N(CCCCS(=O)(=O)O)c4ccc(Br)cc4C3(C)C)=C2[O-])[se]c2cc(Br)ccc21,883.626
CC[N+](CC)(CC)CCCC[n+]1c(/C=C2\C(=O)C(/C=C3\N(CCCCS(=O)(=O)O)c4ccc(I)cc4C3(C)C)=C2[O-])[se]c2cc(Br)ccc21,930.626
CC[N+](CC)(CC)CCCC[n+]1c(/C=C2\C(=O)C(/C=C3\N(Cc4ccccc4)c4ccccc4C3(C)C)=C2[O-])[se]c2cc(Br)ccc21,758.683
