activity_id,assay_id,molregno,smiles,standard_type,pampa_value,units,assay_description,canonical_smiles,papp_cms_pampa,log10_pampa
2384687,496144,608799,CC(C)Cc1cn(-c2nc(N)c3ncn([C@@H]4O[C@H](COS(=O)(=O)NC(=O)c5ccccc5O)[C@@H](O)[C@H]4O)c3n2)nn1.CCN(CC)CC,permeability,0.01,10'-6 cm/s,Apparent permeability by PAMPA membrane,CC(C)Cc1cn(-c2nc(N)c3ncn([C@@H]4O[C@H](COS(=O)(=O)NC(=O)c5ccccc5O)[C@@H](O)[C@H]4O)c3n2)nn1.CCN(CC)CC,1e-08,-8.0
2384688,496144,608738,CC(C)(C)c1cn(-c2nc(N)c3ncn([C@@H]4O[C@H](COS(=O)(=O)NC(=O)c5ccccc5O)[C@@H](O)[C@H]4O)c3n2)nn1.CCN(CC)CC,permeability,0.01,10'-6 cm/s,Apparent permeability by PAMPA membrane,CC(C)(C)c1cn(-c2nc(N)c3ncn([C@@H]4O[C@H](COS(=O)(=O)NC(=O)c5ccccc5O)[C@@H](O)[C@H]4O)c3n2)nn1.CCN(CC)CC,1e-08,-8.0
2384689,496144,608784,CCN(CC)CC.Nc1nc(-n2cc(C3CC3)nn2)nc2c1ncn2[C@@H]1O[C@H](COS(=O)(=O)NC(=O)c2ccccc2O)[C@@H](O)[C@H]1O,permeability,0.01,10'-6 cm/s,Apparent permeability by PAMPA membrane,CCN(CC)CC.Nc1nc(-n2cc(C3CC3)nn2)nc2c1ncn2[C@@H]1O[C@H](COS(=O)(=O)NC(=O)c2ccccc2O)[C@@H](O)[C@H]1O,1e-08,-8.0
2384690,496144,608762,CCN(CC)CC.Nc1nc(-n2cc(C3CCCC3)nn2)nc2c1ncn2[C@@H]1O[C@H](COS(=O)(=O)NC(=O)c2ccccc2O)[C@@H](O)[C@H]1O,permeability,0.01,10'-6 cm/s,Apparent permeability by PAMPA membrane,CCN(CC)CC.Nc1nc(-n2cc(C3CCCC3)nn2)nc2c1ncn2[C@@H]1O[C@H](COS(=O)(=O)NC(=O)c2ccccc2O)[C@@H](O)[C@H]1O,1e-08,-8.0
2384691,496144,608795,CCN(CC)CC.Cc1ccccc1-c1cn(-c2nc(N)c3ncn([C@@H]4O[C@H](COS(=O)(=O)NC(=O)c5ccccc5O)[C@@H](O)[C@H]4O)c3n2)nn1,permeability,0.18,10'-6 cm/s,Apparent permeability by PAMPA membrane,CCN(CC)CC.Cc1ccccc1-c1cn(-c2nc(N)c3ncn([C@@H]4O[C@H](COS(=O)(=O)NC(=O)c5ccccc5O)[C@@H](O)[C@H]4O)c3n2)nn1,1.8e-07,-6.744727494896694
2384692,496144,608798,CCN(CC)CC.Cc1cccc(-c2cn(-c3nc(N)c4ncn([C@@H]5O[C@H](COS(=O)(=O)NC(=O)c6ccccc6O)[C@@H](O)[C@H]5O)c4n3)nn2)c1,permeability,0.84,10'-6 cm/s,Apparent permeability by PAMPA membrane,CCN(CC)CC.Cc1cccc(-c2cn(-c3nc(N)c4ncn([C@@H]5O[C@H](COS(=O)(=O)NC(=O)c6ccccc6O)[C@@H](O)[C@H]5O)c4n3)nn2)c1,8.399999999999999e-07,-6.075720713938119
2384693,496144,608775,CCN(CC)CC.Cc1ccc(-c2cn(-c3nc(N)c4ncn([C@@H]5O[C@H](COS(=O)(=O)NC(=O)c6ccccc6O)[C@@H](O)[C@H]5O)c4n3)nn2)cc1,permeability,1.03,10'-6 cm/s,Apparent permeability by PAMPA membrane,CCN(CC)CC.Cc1ccc(-c2cn(-c3nc(N)c4ncn([C@@H]5O[C@H](COS(=O)(=O)NC(=O)c6ccccc6O)[C@@H](O)[C@H]5O)c4n3)nn2)cc1,1.0299999999999999e-06,-5.987162775294828
2384694,496144,608758,CCN(CC)CC.Nc1ccccc1-c1cn(-c2nc(N)c3ncn([C@@H]4O[C@H](COS(=O)(=O)NC(=O)c5ccccc5O)[C@@H](O)[C@H]4O)c3n2)nn1,permeability,0.03,10'-6 cm/s,Apparent permeability by PAMPA membrane,CCN(CC)CC.Nc1ccccc1-c1cn(-c2nc(N)c3ncn([C@@H]4O[C@H](COS(=O)(=O)NC(=O)c5ccccc5O)[C@@H](O)[C@H]4O)c3n2)nn1,3e-08,-7.522878745280337
2384695,496144,608765,CCN(CC)CC.Nc1cccc(-c2cn(-c3nc(N)c4ncn([C@@H]5O[C@H](COS(=O)(=O)NC(=O)c6ccccc6O)[C@@H](O)[C@H]5O)c4n3)nn2)c1,permeability,0.01,10'-6 cm/s,Apparent permeability by PAMPA membrane,CCN(CC)CC.Nc1cccc(-c2cn(-c3nc(N)c4ncn([C@@H]5O[C@H](COS(=O)(=O)NC(=O)c6ccccc6O)[C@@H](O)[C@H]5O)c4n3)nn2)c1,1e-08,-8.0
2384696,496144,608777,CCN(CC)CC.Nc1ccc(-c2cn(-c3nc(N)c4ncn([C@@H]5O[C@H](COS(=O)(=O)NC(=O)c6ccccc6O)[C@@H](O)[C@H]5O)c4n3)nn2)cc1,permeability,0.33,10'-6 cm/s,Apparent permeability by PAMPA membrane,CCN(CC)CC.Nc1ccc(-c2cn(-c3nc(N)c4ncn([C@@H]5O[C@H](COS(=O)(=O)NC(=O)c6ccccc6O)[C@@H](O)[C@H]5O)c4n3)nn2)cc1,3.3e-07,-6.481486060122113
2384697,496144,608773,CCN(CC)CC.Nc1nc(-n2cc(-c3ccccn3)nn2)nc2c1ncn2[C@@H]1O[C@H](COS(=O)(=O)NC(=O)c2ccccc2O)[C@@H](O)[C@H]1O,permeability,0.12,10'-6 cm/s,Apparent permeability by PAMPA membrane,CCN(CC)CC.Nc1nc(-n2cc(-c3ccccn3)nn2)nc2c1ncn2[C@@H]1O[C@H](COS(=O)(=O)NC(=O)c2ccccc2O)[C@@H](O)[C@H]1O,1.2e-07,-6.920818753952375
2384698,496144,608770,CCN(CC)CC.Nc1nc(-n2cc(-c3cccnc3)nn2)nc2c1ncn2[C@@H]1O[C@H](COS(=O)(=O)NC(=O)c2ccccc2O)[C@@H](O)[C@H]1O,permeability,0.46,10'-6 cm/s,Apparent permeability by PAMPA membrane,CCN(CC)CC.Nc1nc(-n2cc(-c3cccnc3)nn2)nc2c1ncn2[C@@H]1O[C@H](COS(=O)(=O)NC(=O)c2ccccc2O)[C@@H](O)[C@H]1O,4.6e-07,-6.337242168318426
2384699,496144,608757,CCN(CC)CC.Nc1nc(-n2cc(-c3ccncc3)nn2)nc2c1ncn2[C@@H]1O[C@H](COS(=O)(=O)NC(=O)c2ccccc2O)[C@@H](O)[C@H]1O,permeability,0.01,10'-6 cm/s,Apparent permeability by PAMPA membrane,CCN(CC)CC.Nc1nc(-n2cc(-c3ccncc3)nn2)nc2c1ncn2[C@@H]1O[C@H](COS(=O)(=O)NC(=O)c2ccccc2O)[C@@H](O)[C@H]1O,1e-08,-8.0
2384700,496144,608776,CCN(CC)CC.Nc1nc(-n2cc(-c3ccccc3O)nn2)nc2c1ncn2[C@@H]1O[C@H](COS(=O)(=O)NC(=O)c2ccccc2O)[C@@H](O)[C@H]1O,permeability,0.12,10'-6 cm/s,Apparent permeability by PAMPA membrane,CCN(CC)CC.Nc1nc(-n2cc(-c3ccccc3O)nn2)nc2c1ncn2[C@@H]1O[C@H](COS(=O)(=O)NC(=O)c2ccccc2O)[C@@H](O)[C@H]1O,1.2e-07,-6.920818753952375
2384701,496144,608788,CCN(CC)CC.Nc1nc(-n2cc(-c3cccc(O)c3)nn2)nc2c1ncn2[C@@H]1O[C@H](COS(=O)(=O)NC(=O)c2ccccc2O)[C@@H](O)[C@H]1O,permeability,0.09,10'-6 cm/s,Apparent permeability by PAMPA membrane,CCN(CC)CC.Nc1nc(-n2cc(-c3cccc(O)c3)nn2)nc2c1ncn2[C@@H]1O[C@H](COS(=O)(=O)NC(=O)c2ccccc2O)[C@@H](O)[C@H]1O,9e-08,-7.045757490560675
2384702,496144,608772,CCN(CC)CC.Nc1nc(-n2cc(-c3ccc(O)cc3)nn2)nc2c1ncn2[C@@H]1O[C@H](COS(=O)(=O)NC(=O)c2ccccc2O)[C@@H](O)[C@H]1O,permeability,0.01,10'-6 cm/s,Apparent permeability by PAMPA membrane,CCN(CC)CC.Nc1nc(-n2cc(-c3ccc(O)cc3)nn2)nc2c1ncn2[C@@H]1O[C@H](COS(=O)(=O)NC(=O)c2ccccc2O)[C@@H](O)[C@H]1O,1e-08,-8.0
2384742,496144,608737,CCN(CC)CC.Nc1nc(-n2cc(C3CCCCC3)nn2)nc2c1ncn2[C@@H]1O[C@H](COS(=O)(=O)NC(=O)c2ccccc2O)[C@@H](O)[C@H]1O,permeability,0.39,10'-6 cm/s,Apparent permeability by PAMPA membrane,CCN(CC)CC.Nc1nc(-n2cc(C3CCCCC3)nn2)nc2c1ncn2[C@@H]1O[C@H](COS(=O)(=O)NC(=O)c2ccccc2O)[C@@H](O)[C@H]1O,3.8999999999999997e-07,-6.4089353929735005
2257709,496469,493693,CC(=O)c1ccc(N2CCN(C(=O)c3cc(S(C)(=O)=O)ccc3N3CCOCC3)CC2)c(F)c1,permeability,3.1,10'-6 cm/s,Membrane permeability by PAMPA,CC(=O)c1ccc(N2CCN(C(=O)c3cc(S(C)(=O)=O)ccc3N3CCOCC3)CC2)c(F)c1,3.1e-06,-5.508638306165728
2257710,496469,493766,CC(=O)c1ccc(N2CCN(C(=O)c3cc(S(N)(=O)=O)ccc3N3CCOCC3)CC2)c(F)c1,permeability,3.3,10'-6 cm/s,Membrane permeability by PAMPA,CC(=O)c1ccc(N2CCN(C(=O)c3cc(S(N)(=O)=O)ccc3N3CCOCC3)CC2)c(F)c1,3.2999999999999997e-06,-5.481486060122113
2257711,496469,493569,CC(=O)c1ccc(N2CCN(C(=O)c3cc([N+](=O)[O-])ccc3N3CCOCC3)CC2)c(F)c1,permeability,4.7,10'-6 cm/s,Membrane permeability by PAMPA,CC(=O)c1ccc(N2CCN(C(=O)c3cc([N+](=O)[O-])ccc3N3CCOCC3)CC2)c(F)c1,4.7e-06,-5.327902142064283
2257712,496469,493694,CNS(=O)(=O)c1ccc(N2CCOCC2)c(C(=O)N2CCN(c3ccc(C(C)=O)cc3F)CC2)c1,permeability,5.3,10'-6 cm/s,Membrane permeability by PAMPA,CNS(=O)(=O)c1ccc(N2CCOCC2)c(C(=O)N2CCN(c3ccc(C(C)=O)cc3F)CC2)c1,5.299999999999999e-06,-5.275724130399211
2257713,496469,493692,CC(=O)c1ccc(N2CCN(C(=O)c3cc(C#N)ccc3N3CCOCC3)CC2)c(F)c1,permeability,6.1,10'-6 cm/s,Membrane permeability by PAMPA,CC(=O)c1ccc(N2CCN(C(=O)c3cc(C#N)ccc3N3CCOCC3)CC2)c(F)c1,6.099999999999999e-06,-5.214670164989233
2258444,496469,493571,CS(=O)(=O)c1ccc(OCC2CC2)c(C(=O)N2CCN(c3ccc(C#N)cc3F)CC2)c1,permeability,3.2,10'-6 cm/s,Membrane permeability by PAMPA,CS(=O)(=O)c1ccc(OCC2CC2)c(C(=O)N2CCN(c3ccc(C#N)cc3F)CC2)c1,3.2e-06,-5.494850021680094
2641219,499398,480556,c1ccc(C2CCc3nc[nH]c3C2)cc1,Papp,47.0,10'-6 cm/s,Membrane permeability by PAMPA assay,c1ccc(C2CCc3nc[nH]c3C2)cc1,4.7e-05,-4.327902142064283
2641220,499398,480632,c1ccc(C2Cc3nccn3C2)cc1,Papp,51.0,10'-6 cm/s,Membrane permeability by PAMPA assay,c1ccc(C2Cc3nccn3C2)cc1,5.1e-05,-4.292429823902063
2641221,499398,480636,Clc1ccccc1C1CCc2nc[nH]c2C1,Papp,34.0,10'-6 cm/s,Membrane permeability by PAMPA assay,Clc1ccccc1C1CCc2nc[nH]c2C1,3.4e-05,-4.468521082957745
2641222,499398,480637,Clc1cccc(C2CCc3nc[nH]c3C2)c1,Papp,39.0,10'-6 cm/s,Membrane permeability by PAMPA assay,Clc1cccc(C2CCc3nc[nH]c3C2)c1,3.9e-05,-4.4089353929735005
2641227,499398,480782,COCc1ccccc1C1CCc2nc[nH]c2C1,Papp,41.0,10'-6 cm/s,Membrane permeability by PAMPA assay,COCc1ccccc1C1CCc2nc[nH]c2C1,4.1e-05,-4.3872161432802645
2641228,499398,480782,COCc1ccccc1C1CCc2nc[nH]c2C1,Papp,30.0,10'-6 cm/s,Membrane permeability by PAMPA assay,COCc1ccccc1C1CCc2nc[nH]c2C1,2.9999999999999997e-05,-4.522878745280337
2641229,499398,480632,c1ccc(C2Cc3nccn3C2)cc1,Papp,27.0,10'-6 cm/s,Membrane permeability by PAMPA assay,c1ccc(C2Cc3nccn3C2)cc1,2.7e-05,-4.568636235841013
2641230,499398,480785,Clc1ccccc1C1Cc2nccn2C1,Papp,51.0,10'-6 cm/s,Membrane permeability by PAMPA assay,Clc1ccccc1C1Cc2nccn2C1,5.1e-05,-4.292429823902063
2641231,499398,480786,Clc1ccc(C2Cc3nccn3C2)cc1,Papp,34.0,10'-6 cm/s,Membrane permeability by PAMPA assay,Clc1ccc(C2Cc3nccn3C2)cc1,3.4e-05,-4.468521082957745
2641232,499398,480787,COc1ccccc1C1Cc2nccn2C1,Papp,57.0,10'-6 cm/s,Membrane permeability by PAMPA assay,COc1ccccc1C1Cc2nccn2C1,5.6999999999999996e-05,-4.2441251443275085
2641233,499398,480788,COc1cccc(C2Cc3nccn3C2)c1,Papp,47.0,10'-6 cm/s,Membrane permeability by PAMPA assay,COc1cccc(C2Cc3nccn3C2)c1,4.7e-05,-4.327902142064283
2641234,499398,480868,COc1ccc(C2Cc3nccn3C2)cc1,Papp,57.0,10'-6 cm/s,Membrane permeability by PAMPA assay,COc1ccc(C2Cc3nccn3C2)cc1,5.6999999999999996e-05,-4.2441251443275085
2641236,499398,480870,FC(F)Oc1ccccc1C1Cc2nccn2C1,Papp,35.0,10'-6 cm/s,Membrane permeability by PAMPA assay,FC(F)Oc1ccccc1C1Cc2nccn2C1,3.5e-05,-4.455931955649724
2641238,499398,480872,N#Cc1ccccc1C1Cc2nccn2C1,Papp,23.0,10'-6 cm/s,Membrane permeability by PAMPA assay,N#Cc1ccccc1C1Cc2nccn2C1,2.3e-05,-4.638272163982407
2641239,499398,480873,COCc1ccccc1C1Cc2nccn2C1,Papp,25.0,10'-6 cm/s,Membrane permeability by PAMPA assay,COCc1ccccc1C1Cc2nccn2C1,2.4999999999999998e-05,-4.6020599913279625
2520732,500211,165078,CC(C)c1onc(-c2c(Cl)cccc2Cl)c1COc1ccc(/C=C/c2cccc(C(=O)O)c2)c(Cl)c1,permeability,0.0,10'-6 cm/s,Permeability by PAMPA method,CC(C)c1onc(-c2c(Cl)cccc2Cl)c1COc1ccc(/C=C/c2cccc(C(=O)O)c2)c(Cl)c1,0.0,
2520734,500211,480154,CC(C)c1onc(-c2ccc(S(C)(=O)=O)cc2Cl)c1COc1ccc(/C=C/c2cccc(C(=O)O)c2)c(Cl)c1,permeability,0.0,10'-6 cm/s,Permeability by PAMPA method,CC(C)c1onc(-c2ccc(S(C)(=O)=O)cc2Cl)c1COc1ccc(/C=C/c2cccc(C(=O)O)c2)c(Cl)c1,0.0,
2520735,500211,479437,CC(C)c1onc(-c2c(Cl)cncc2Cl)c1COc1ccc(/C=C/c2cccc(C(=O)O)c2)c(Cl)c1,permeability,0.09,10'-6 cm/s,Permeability by PAMPA method,CC(C)c1onc(-c2c(Cl)cncc2Cl)c1COc1ccc(/C=C/c2cccc(C(=O)O)c2)c(Cl)c1,9e-08,-7.045757490560675
2520736,500211,480220,Cc1cc(OCc2c(-c3c(Cl)cncc3Cl)noc2C(C)C)ccc1-c1ccc2c(C(=O)O)cn(C)c2c1,permeability,0.19,10'-6 cm/s,Permeability by PAMPA method,Cc1cc(OCc2c(-c3c(Cl)cncc3Cl)noc2C(C)C)ccc1-c1ccc2c(C(=O)O)cn(C)c2c1,1.8999999999999998e-07,-6.721246399047171
2520737,500211,480221,Cc1cc(OCc2c(-c3c(Cl)c[n+]([O-])cc3Cl)noc2C(C)C)ccc1-c1ccc2c(C(=O)O)cn(C)c2c1,permeability,587.0,10'-6 cm/s,Permeability by PAMPA method,Cc1cc(OCc2c(-c3c(Cl)c[n+]([O-])cc3Cl)noc2C(C)C)ccc1-c1ccc2c(C(=O)O)cn(C)c2c1,0.000587,-3.2313618987523856
2520742,500211,480352,COc1ccc(Cl)c(-c2noc(C(C)C)c2COc2ccc(-c3ccc4c(C(=O)O)cn(C)c4c3)c(C)c2)n1,permeability,0.7,10'-6 cm/s,Permeability by PAMPA method,COc1ccc(Cl)c(-c2noc(C(C)C)c2COc2ccc(-c3ccc4c(C(=O)O)cn(C)c4c3)c(C)c2)n1,7e-07,-6.154901959985743
2642073,500556,479516,C[C@H](N)C(=O)NCc1cccc(-n2nc(C(F)(F)F)cc2C(=O)NCc2ccccc2)c1,permeability,15.0,nM/s,Membrane permeability by PAMPA,C[C@H](N)C(=O)NCc1cccc(-n2nc(C(F)(F)F)cc2C(=O)NCc2ccccc2)c1,,
2642074,500556,479576,C[C@H](N)C(=O)NCc1cccc(-n2nc(C(F)(F)F)cc2-c2nnc(-c3ccccc3)o2)c1,permeability,106.0,nM/s,Membrane permeability by PAMPA,C[C@H](N)C(=O)NCc1cccc(-n2nc(C(F)(F)F)cc2-c2nnc(-c3ccccc3)o2)c1,,
2642075,500556,479648,C[C@H](N)C(=O)NCc1cccc(-n2nc(C(F)(F)F)cc2-c2nnc(-c3cccc4ncsc34)o2)c1,permeability,267.0,nM/s,Membrane permeability by PAMPA,C[C@H](N)C(=O)NCc1cccc(-n2nc(C(F)(F)F)cc2-c2nnc(-c3cccc4ncsc34)o2)c1,,
2642076,500556,479720,COc1ccccc1Nc1nnc(-c2cc(C(F)(F)F)nn2-c2cccc(CNC(=O)[C@H](C)N)c2)o1,permeability,15.0,nM/s,Membrane permeability by PAMPA,COc1ccccc1Nc1nnc(-c2cc(C(F)(F)F)nn2-c2cccc(CNC(=O)[C@H](C)N)c2)o1,,
2240719,510008,511735,CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,permeability,0.0,10'6cm/s,Membrane permeability by PAMPA,CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,0.0,
2240721,510008,511734,CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,permeability,0.0,10'6cm/s,Membrane permeability by PAMPA,CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,0.0,
2240724,510008,1370,CC(C)NCC(O)COc1cccc2ccccc12,permeability,6.9,10'6cm/s,Membrane permeability by PAMPA,CC(C)NCC(O)COc1cccc2ccccc12,6.9e-06,-5.161150909262744
2240725,510008,511730,CC(=O)N[C@@H](Cc1cccnc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(N)=O,permeability,1.2,10'6cm/s,Membrane permeability by PAMPA,CC(=O)N[C@@H](Cc1cccnc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(N)=O,1.2e-06,-5.920818753952375
2240726,510008,511729,CC(=O)N1Cc2[nH]c3ccccc3c2C[C@H]1C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(N)=O,permeability,1.5,10'6cm/s,Membrane permeability by PAMPA,CC(=O)N1Cc2[nH]c3ccccc3c2C[C@H]1C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(N)=O,1.5e-06,-5.823908740944319
2240727,510008,511728,CN(C(=O)[C@@H]1Cc2c([nH]c3ccccc23)CN1)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(N)=O,permeability,0.6,10'6cm/s,Membrane permeability by PAMPA,CN(C(=O)[C@@H]1Cc2c([nH]c3ccccc23)CN1)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(N)=O,6e-07,-6.221848749616356
2240728,510008,511727,CC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(N)=O,permeability,1.1,10'6cm/s,Membrane permeability by PAMPA,CC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(N)=O,1.1e-06,-5.958607314841775
2240729,510008,511726,CC(=O)N(C)[C@@H](Cc1c[nH]c2ccccc12)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(N)=O,permeability,1.4,10'6cm/s,Membrane permeability by PAMPA,CC(=O)N(C)[C@@H](Cc1c[nH]c2ccccc12)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(N)=O,1.4e-06,-5.853871964321762
2240730,510008,511725,CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(N)=O,permeability,1.8,10'6cm/s,Membrane permeability by PAMPA,CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(N)=O,1.8e-06,-5.744727494896694
2240731,510008,511724,CC(=O)N1Cc2ccccc2C[C@H]1C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(N)=O,permeability,2.0,10'6cm/s,Membrane permeability by PAMPA,CC(=O)N1Cc2ccccc2C[C@H]1C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(N)=O,2e-06,-5.698970004336019
2240732,510008,511723,CN(C(=O)[C@@H]1Cc2ccccc2CN1)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(N)=O,permeability,2.2,10'6cm/s,Membrane permeability by PAMPA,CN(C(=O)[C@@H]1Cc2ccccc2CN1)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(N)=O,2.2e-06,-5.657577319177793
2240733,510008,511722,CC(=O)N(C)[C@@H](Cc1ccc2ccccc2c1)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(N)=O,permeability,1.3,10'6cm/s,Membrane permeability by PAMPA,CC(=O)N(C)[C@@H](Cc1ccc2ccccc2c1)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(N)=O,1.3e-06,-5.886056647693163
2240734,510008,511721,CC(=O)N[C@@H](Cc1ccc2ccccc2c1)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(N)=O,permeability,3.1,10'6cm/s,Membrane permeability by PAMPA,CC(=O)N[C@@H](Cc1ccc2ccccc2c1)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(N)=O,3.1e-06,-5.508638306165728
2240735,510008,511720,CC(=O)N(C)[C@@H](CCc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(N)=O,permeability,1.8,10'6cm/s,Membrane permeability by PAMPA,CC(=O)N(C)[C@@H](CCc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(N)=O,1.8e-06,-5.744727494896694
2240736,510008,511719,CC(=O)N[C@@H](CCc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(N)=O,permeability,2.0,10'6cm/s,Membrane permeability by PAMPA,CC(=O)N[C@@H](CCc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(N)=O,2e-06,-5.698970004336019
2240737,510008,511718,CC(=O)N(C)[C@@H](CC1CCCCC1)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(N)=O,permeability,1.9,10'6cm/s,Membrane permeability by PAMPA,CC(=O)N(C)[C@@H](CC1CCCCC1)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(N)=O,1.8999999999999998e-06,-5.721246399047171
2240738,510008,511717,CC(=O)N[C@@H](CC1CCCCC1)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(N)=O,permeability,2.6,10'6cm/s,Membrane permeability by PAMPA,CC(=O)N[C@@H](CC1CCCCC1)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(N)=O,2.6e-06,-5.585026652029182
2240739,510008,511716,CC(=O)N(C)[C@H](C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(N)=O)c1ccccc1,permeability,0.7,10'6cm/s,Membrane permeability by PAMPA,CC(=O)N(C)[C@H](C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(N)=O)c1ccccc1,7e-07,-6.154901959985743
2240740,510008,511715,CC(=O)N[C@H](C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(N)=O)c1ccccc1,permeability,0.0,10'6cm/s,Membrane permeability by PAMPA,CC(=O)N[C@H](C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(N)=O)c1ccccc1,0.0,
