smiles,log10_pampa,log10_caco2,log10_mdck
Cn1cc(NC(=O)c2cnn3ccc(N4C[C@H](N)C[C@@H](F)C4)nc23)c(C(F)(F)F)n1,,,-4.508638306165727
Cn1cc(NC(=O)c2cnn3ccc(NC4CCCCC4)nc23)c(C(F)(F)F)n1,,,-4.638272163982407
Cn1cc(NC(=O)c2cnn3ccc(N[C@@H]4CC(F)(F)CC[C@@H]4N)nc23)c(C(F)(F)F)n1,,,-4.698970004336019
Cn1cc(NC(=O)c2cnn3ccc(N[C@@H]4CC(F)(F)CC[C@@H]4N)nc23)c(C(F)F)n1,,,-4.886056647693163
Cn1cc(NC(=O)c2cnn3ccc(N[C@@H]4CCC(F)(F)C[C@@H]4N)nc23)c(C(F)(F)F)n1,,,-4.585026652029182
Cn1cc(NC(=O)c2cnn3ccc(N[C@@H]4CCCC(F)(F)[C@@H]4N)nc23)c(C(F)(F)F)n1,,,-4.537602002101044
Cn1cc(NC(=O)c2cnn3ccc(N[C@@H]4CCCC(F)(F)[C@@H]4N)nc23)c(C(F)F)n1,,,-4.537602002101044
Cn1cc(NC(=O)c2cnn3ccc(N[C@@H]4CCCCNC4)nc23)c(C(F)F)n1,,,-4.7447274948966935
Cn1cc(NC(=O)c2cnn3ccc(N[C@@H]4CCCC[C@@H]4N)nc23)c(-c2ccncc2)n1,,,-6.0
Cn1cc(NC(=O)c2cnn3ccc(N[C@@H]4CCCC[C@@H]4N)nc23)c(-c2cncnc2)n1,,,-5.522878745280337
Cn1cc(NC(=O)c2cnn3ccc(N[C@@H]4CCCC[C@@H]4N)nc23)c(-c2nnco2)n1,,,-5.698970004336019
Cn1cc(NC(=O)c2cnn3ccc(N[C@@H]4CCCC[C@@H]4N)nc23)c(C#N)n1,,,-4.769551078621726
Cn1cc(NC(=O)c2cnn3ccc(N[C@@H]4CCCC[C@@H]4N)nc23)c(C(F)(F)C(F)(F)F)n1,,,-4.7447274948966935
Cn1cc(NC(=O)c2cnn3ccc(N[C@@H]4CCCC[C@@H]4N)nc23)c(C(F)(F)F)n1,,,-4.795880017344075
Cn1cc(NC(=O)c2cnn3ccc(N[C@@H]4CCCC[C@@H]4N)nc23)c(C(F)F)n1,,,-4.886056647693163
Cn1cc(NC(=O)c2cnn3ccc(N[C@@H]4CCCC[C@@H]4N)nc23)c(Cl)n1,,,-4.823908740944319
Cn1cc(NC(=O)c2cnn3ccc(N[C@@H]4CCCC[C@@H]4N)nc23)cn1,,,-5.698970004336019
Cn1cc(NC(=O)c2cnn3ccc(N[C@@H]4CCCC[C@@H]4O)nc23)c(C(F)(F)F)n1,,,-4.585026652029182
Cn1cc(NC(=O)c2cnn3ccc(N[C@@H]4CCCC[C@@H]4O)nc23)c(C(F)F)n1,,,-4.494850021680094
Cn1cc(NC(=O)c2cnn3ccc(N[C@@H]4CCCNC4)nc23)c(C(F)(F)F)n1,,,-4.795880017344075
Cn1cc(NC(=O)c2cnn3ccc(N[C@@H]4CCCNC4)nc23)c(C(F)F)n1,,,-5.096910013008056
Cn1cc(NC(=O)c2cnn3ccc(N[C@H]4CCCC[C@H]4N)nc23)c(C(N)=O)n1,,,-5.698970004336019
Cn1cc(NC(=O)c2cnn3cccnc23)c(-c2cc(Cl)ccc2Cl)n1,,,-4.698970004336019
Cn1cc(NC(=O)c2cnn3cccnc23)c(-c2cc(Cl)ccc2OC(F)F)n1,,,-4.853871964321762
Cn1cc(NC(=O)c2cnn3cccnc23)c(C(N)=O)n1,,,-4.769551078621726
Cn1cc(NC(=O)c2csc3ncc(N[C@@H]4CCCC[C@@H]4N)nc23)c(C#N)n1,,,-4.585026652029182
Cn1cc(NC(=O)c2csc3ncc(N[C@@H]4CCCC[C@@H]4N)nc23)c(C(F)(F)F)n1,,,-4.552841968657781
Cn1cc(NC(=O)c2csc3ncc(N[C@@H]4CCCC[C@@H]4N)nc23)c(C(F)F)n1,,,-4.568636235841013
Cn1cc(NC(=O)c2csc3ncc(N[C@@H]4CCCC[C@@H]4N)nc23)c(Cl)n1,,,-4.638272163982407
Cn1cc(NC(=O)c2csc3ncc(N[C@@H]4CCCNC4)nc23)c(C(F)(F)F)n1,,,-4.522878745280337
Cn1cc(NC(=O)c2csc3ncc(N[C@@H]4CCCNC4)nc23)c(C(F)F)n1,,,-4.6020599913279625
Cn1cc(Nc2nc(NC3(C)CC3)c3c(=O)n(C)ccc3n2)cn1,,-4.173925197299174,
Cn1cc(Nc2nc(N[C@H]3CC[C@H](N(C)C)CC3)c3cccn3n2)cn1,,-5.619788758288394,
Cn1cc(Nc2ncc(C3CC3)c(NCCCNC(=O)C3CCC3)n2)cn1,,-7.130768280269024,
Cn1cc2c3c(c[nH]c(=O)c31)-c1cc(CS(C)(=O)=O)ccc1N(c1ccc(F)cc1)C2,-5.292429823902063,,
Cn1cc2c3c(c[nH]c(=O)c31)-c1cc(CS(C)(=O)=O)ccc1N(c1ccccn1)C2,-5.229147988357856,,
Cn1cc2c3c(c[nH]c(=O)c31)CN(CC1CC1)c1ccc(CS(C)(=O)=O)cc1-2,-5.6020599913279625,,
Cn1cc2c3c(c[nH]c3c1=O)CN(C1CCC(F)(F)CC1)c1ccc(CS(C)(=O)=O)cc1-2,-5.136677139879544,,
Cn1cc2c3c(c[nH]c3c1=O)CN(CC1CC1)c1ccc(CS(C)(=O)=O)cc1-2,-5.366531544420414,,
Cn1cc2c3c(c[nH]c3c1=O)CN(c1ccc(F)cc1)c1ccc(CS(C)(=O)=O)cc1-2,-5.180456064458132,,
Cn1cc2c3c(c[nH]c3c1=O)CN(c1ccc(F)cc1F)c1ccc(CS(C)(=O)=O)cc1-2,-4.886056647693163,,
Cn1cc2c3c(c[nH]c3c1=O)CN(c1ccccn1)c1ccc(CS(C)(=O)=O)cc1-2,-5.221848749616356,,
Cn1cc2cc(-n3cc4ccc(CCC(F)(F)F)nc4c(-c4ccc(Cl)cc4)c3=O)ccc2n1,,-4.958607314841775,
Cn1cc2cc(-n3cc4ccc(NCC(F)(F)F)nc4c(-c4ccc(Cl)cc4)c3=O)ccc2n1,,-5.1938200260161125,
Cn1cc2cc(-n3cc4ccc(OCC(F)(F)F)nc4c(-c4ccc(Cl)cc4)c3=O)ccc2n1,,-5.0,
Cn1cc2cc(-n3cc4cnc(NCC(F)(F)F)nc4c(-c4ccc(Cl)cc4)c3=O)ccc2n1,,-4.769551078621726,
Cn1cc2ccc(Nc3ccnc(Nc4cccc(NC(=O)Nc5ccccc5)c4)n3)cc2n1,-2.5228787452803374,,
Cn1ccc(-c2ccc(N(C(=O)NCc3ccccc3)[C@H]3CC[C@H](Nc4ccc(C#N)cn4)CC3)cc2)cc1=O,-6.607303046740334,,
Cn1ccc(-c2cn3nccc3c(-c3cnn([C@]4(CC#N)C[C@@H](C#N)C4)c3)n2)n1,,,-4.698970004336019
Cn1ccc(-c2cn3nccc3c(-c3cnn([C@]4(CC#N)C[C@H](C#N)C4)c3)n2)n1,,,-4.853871964321762
Cn1ccc(-c2n[nH]c3ccc(NCc4cc(F)ccc4S(C)(=O)=O)cc23)n1,,,-4.468521082957745
Cn1ccc(C(=O)N[C@H]2CCCCC/C=C\[C@@H]3C[C@@]3(C(=O)NS(=O)(=O)C3(C)CC3)NC(=O)[C@@H]3C[C@@H](Oc4nc5cc(OC(F)(F)F)ccc5c5ccc(F)cc45)CN3C2=O)n1,-7.221848749616356,,
Cn1ccc(Nc2nc3c(s2)CCCc2n[nH]cc2-3)n1,-4.721246399047171,,
Cn1ccc([C@H]2C[C@@H](C(F)(F)F)CCN2[C@H]2CCOc3cc(S(=O)(=O)Nc4ccncn4)c(F)cc32)n1,,,-5.3979400086720375
Cn1ccc2c(=O)n(Cc3ccccc3C#N)c(N3CCC[C@@H](N)C3)nc21,,-5.735182176990463,
Cn1ccc2cc(N(Cc3ccccc3)C3CCNCC3)ccc21,,-5.154901959985743,
Cn1ccnc1-c1ccc(C(C(=O)NO)c2ccccc2F)cc1,,,-7.397940008672037
Cn1cnc(-c2ccc(O[C@H]3CCN(C(=O)Cc4ccc(OC(F)(F)F)cc4)C[C@@H]3F)c(C(N)=O)c2)c1,,,-4.853871964321762
Cn1cnc(C(=O)N(Cc2ccc(F)c(C(F)(F)F)c2)[C@@H]2C[C@H]3CNC[C@H]3C2)c1,,,-6.698970004336019
Cn1cnc(C(=O)N(Cc2ccc(F)c(C(F)(F)F)c2)[C@H]2C[C@H]3CNC[C@H]3C2)c1,,,-5.6777807052660805
Cn1cnc(C(=O)N(Cc2ccc(F)c(OC3CCCC3)c2)[C@H]2C[C@H]3CNC[C@H]3C2)c1,,,-6.698970004336019
Cn1cnc(C(=O)N(Cc2cccc(Cl)c2)[C@H]2CC[C@@H](N)CC2)c1,,,-6.301029995663981
Cn1cnc(C(=O)N(Cc2cccc(OC(F)(F)F)c2)[C@@H]2C[C@@H]3CN(CC(C)(C)O)C[C@@H]3C2)c1,,,-4.752026733638194
Cn1cnc(C(=O)N(Cc2cccc(OC(F)(F)F)c2)[C@@H]2C[C@@H]3CN(CC(O)c4ccccc4)C[C@@H]3C2)c1,,,-5.091514981121351
Cn1cnc(C(=O)N(Cc2cccc(OC(F)(F)F)c2)[C@@H]2C[C@@H]3CN(CCC(F)(F)F)C[C@@H]3C2)c1,,,-4.586700235918748
Cn1cnc(C(=O)N(Cc2cccc(OC(F)(F)F)c2)[C@H]2C[C@H]3CNC[C@H]3C2)c1,,,-5.958607314841775
Cn1cnc(C(=O)N(Cc2cccc(OC3CCCC3)c2)[C@H]2C[C@H]3CNC[C@H]3C2)c1,,,-6.581698708680254
Cn1cnc(S(=O)(=O)N(CCn2cccc2)C2Cc3cc(C#N)ccc3N(Cc3cncn3C)C2)c1,,-6.522878745280337,
Cn1cnc(S(=O)(=O)N(Cc2ccc(C(F)(F)F)o2)C2Cc3cc(C#N)ccc3N(Cc3cncn3C)C2)c1,,-6.154901959985743,
Cn1cnc(S(=O)(=O)N(Cc2cccc(-n3cccc3)c2)C2Cc3cc(C#N)ccc3N(Cc3cncn3C)C2)c1,,-6.698970004336019,
Cn1cnc(S(=O)(=O)N(Cc2ccccn2)C2Cc3cc(C#N)ccc3N(Cc3cncn3C)C2)c1,,-6.698970004336019,
Cn1cnc(S(=O)(=O)N2CCC(CN(C3Cc4cc(C#N)ccc4N(Cc4cncn4C)C3)S(=O)(=O)c3ccccn3)CC2)c1,,-7.0,
Cn1cnc(S(=O)(=O)N2CCS[C@H]2C(=O)O[C@@H](Cc2c(Cl)c[n+]([O-])cc2Cl)c2ccc(OC(F)F)c(OCC3CC3)c2)c1,,-8.657577319177793,
Cn1cnc2c(c(-c3cc(Cl)c(O)c(C(N)=O)c3)cn2CC(=O)Nc2cc(N3CCOCC3)ncc2Cl)c1=O,,-5.744727494896694,
Cn1cnc2c(c(-c3ccc(O)c(C#N)c3)cn2CC(=O)Nc2ccncc2Cl)c1=O,,-7.0,
Cn1cnc2c(c(-c3ccc(O)c(C(N)=O)c3)cn2CC(=O)Nc2cc(N3CCOCC3)ncc2Cl)c1=O,,-5.920818753952375,
Cn1cnc2c(c(-c3ccc(O)c(C(N)=O)c3)cn2CC(=O)Nc2ccncc2Cl)c1=O,,-6.221848749616356,
Cn1cnc2ccc(-n3cc4cnc(NCC(F)(F)F)nc4c(-c4ccc(Cl)cc4)c3=O)cc21,,-5.698970004336019,
Cn1cnc2ncn(Cc3nc([C@@H]4CO[C@@H](c5ccc(Cl)cc5)C4)no3)c(=O)c21,,,-4.795880017344075
Cn1cnc2ncn(Cc3nc([C@H]4[C@@H]5CN(c6cc(Cl)ccn6)C[C@@H]54)no3)c(=O)c21,,,-4.761953896871205
Cn1cnc2ncn(Cc3nc([C@H]4[C@@H]5CN(c6cccc(Cl)c6)C[C@@H]54)no3)c(=O)c21,,,-4.809668301829708
Cn1cnc2ncn(Cc3nn(C[C@H](F)c4ccc(Cl)cc4)c(=O)o3)c(=O)c21,,,-5.045757490560675
Cn1cnc2ncn(Cc3nn([C@H]4C[C@H](c5ccc(Cl)cc5)C4)c(=O)o3)c(=O)c21,,,-5.1938200260161125
Cn1cnc2ncn(Cc3nn([C@H]4C[C@H](c5ccccc5)C4)c(=O)o3)c(=O)c21,,,-5.1938200260161125
Cn1cncc1CN1CC(N(CC2CCN(C(=O)C(C)(C)C)CC2)S(=O)(=O)c2ccccn2)Cc2cc(C#N)ccc21,,-6.301029995663981,
Cn1cncc1CN1CC(N(CC2CCN(C(=O)C3CC3)CC2)S(=O)(=O)c2ccccn2)Cc2cc(C#N)ccc21,,-6.301029995663981,
Cn1cncc1CN1CC(N(CC2CCN(C(=O)C3CCCC3)CC2)S(=O)(=O)c2ccccn2)Cc2cc(C#N)ccc21,,-6.301029995663981,
Cn1cncc1CN1CC(N(CC2CCN(C(=O)CC(C)(C)C)CC2)S(=O)(=O)c2ccccn2)Cc2cc(C#N)ccc21,,-6.301029995663981,
Cn1cncc1CN1CC(N(CC2CCN(C(=O)CC(F)(F)F)CC2)S(=O)(=O)c2ccccn2)Cc2cc(C#N)ccc21,,-6.301029995663981,
Cn1cncc1CN1CC(N(CC2CCN(C(=O)CNC(=O)OC(C)(C)C)CC2)S(=O)(=O)c2ccccn2)Cc2cc(C#N)ccc21,,-6.301029995663981,
Cn1cncc1CN1CC(N(CC2CCN(C(=O)N3CCCC3)CC2)S(=O)(=O)c2ccccn2)Cc2cc(C#N)ccc21,,-6.221848749616356,
Cn1cncc1CN1CC(N(CC2CCN(C(=O)N3CCCCC3)CC2)S(=O)(=O)c2ccccn2)Cc2cc(C#N)ccc21,,-6.221848749616356,
Cn1cncc1CN1CC(N(CC2CCN(C(=O)NC(C)(C)C)CC2)S(=O)(=O)c2ccccn2)Cc2cc(C#N)ccc21,,-6.221848749616356,
Cn1cncc1CN1CC(N(CC2CCN(C(=O)Nc3ccc(Br)cc3)CC2)S(=O)(=O)c2ccccn2)Cc2cc(C#N)ccc21,,-6.221848749616356,
Cn1cncc1CN1CC(N(CC2CCN(C(=O)OC(C)(C)C)CC2)S(=O)(=O)c2ccccn2)Cc2cc(C#N)ccc21,,-4.809668301829708,
Cn1cncc1CN1CC(N(CC2CCN(C(=O)OCc3ccccc3)CC2)S(=O)(=O)c2ccccn2)Cc2cc(C#N)ccc21,,-6.0,
Cn1cncc1CN1CC(N(CC2CCN(C(=O)c3ccc(Cl)cc3)CC2)S(=O)(=O)c2ccccn2)Cc2cc(C#N)ccc21,,-6.301029995663981,
Cn1cncc1CN1CC(N(CC2CCN(C(=O)c3ccccc3)CC2)S(=O)(=O)c2ccccn2)Cc2cc(C#N)ccc21,,-6.301029995663981,
Cn1cncc1CN1CC(N(CC2CCN(C(=O)c3ccco3)CC2)S(=O)(=O)c2ccccn2)Cc2cc(C#N)ccc21,,-6.301029995663981,
Cn1cncc1CN1CC(N(CC2CCN(C(=O)c3cccs3)CC2)S(=O)(=O)c2ccccn2)Cc2cc(C#N)ccc21,,-6.301029995663981,
Cn1cncc1CN1CC(N(CC2CCN(S(=O)(=O)c3ccccc3)CC2)S(=O)(=O)c2ccccn2)Cc2cc(C#N)ccc21,,-7.0,
Cn1cncc1CN1CC(N(CC2CCN(S(C)(=O)=O)CC2)S(=O)(=O)c2ccccn2)Cc2cc(C#N)ccc21,,-7.0,
Cn1cncc1CN1CC(N(CCn2cccc2)S(=O)(=O)c2ccccn2)Cc2cc(C#N)ccc21,,-4.906578314837765,
Cn1cncc1CN1CC(N(Cc2ccc(S(C)(=O)=O)cc2)S(=O)(=O)c2ccccn2)Cc2cc(C#N)ccc21,,-6.698970004336019,
Cn1cncc1CN1CC(N(Cc2cccc(-n3cccc3)c2)S(=O)(=O)c2ccccn2)Cc2cc(C#N)ccc21,,-5.638272163982407,
Cn1cncc1CN1CC(N(Cc2ccccn2)S(=O)(=O)c2ccccn2)Cc2cc(C#N)ccc21,,-5.795880017344075,
Cn1nc(-c2ccc(C(F)(F)F)cc2)c2cc(F)c(C(=O)NS(=O)(=O)C3CC3)cc21,-6.991399828238083,-7.823908740944319,
Cn1nc(-c2ccc(OC(F)(F)F)cc2)nc2c(=O)n(C)c(=O)nc1-2,,-4.7447274948966935,
Cn1nc(-c2cccc3ccccc23)cc1C(=O)N1CCC(CO)CC1,,-6.490797477668897,
Cn1nc(-c2cnc(N)c(-c3ccc(C(N)=O)c(F)c3)n2)nc1C1(c2ccccc2)CC1,,-4.886056647693163,
Cn1nc(-c2cnc(N)c(-c3ccc(C(N)=O)cc3)n2)nc1C1(c2ccccc2)CC1,,-5.698970004336019,
Cn1nc(-c2cnc(N)c(-c3cn[nH]c3)n2)nc1C1(c2ccccc2)CC1,,-5.180456064458132,
Cn1nc(-c2cnc(N)c(-c3nnc(C(C)(C)C)o3)n2)nc1C1(c2ccccc2)CC1,,-4.619788758288394,
Cn1nc(C(=O)N2CCN(CCN3CCN(c4cccc(Cl)c4Cl)CC3)CC2)c2ccccc21,-5.167491087293763,,
Cn1nc(C(=O)NCCN2CCOCC2)cc1-c1cc2ccccc2[nH]1,,,-4.481486060122113
Cn1nc(C(F)(F)F)cc1-c1cnc2[nH]c(-c3c(F)cccc3Cl)cc2c1,-7.301029995663981,,
Cn1nc(C(N)=O)c2c1-c1nc(Nc3cc(N4CCNCC4)ccc3OC(F)(F)F)ncc1CC2,-5.141462802430361,,
Cn1nc2c(=O)n(CC3(O)CCN(C(=O)C[C@H](c4ccccc4)C(F)(F)F)CC3)cnc2c1-c1ccc(CN)cc1,,-6.853871964321762,
Cn1nc2c(=O)n(CC3(O)CCN(Cc4ccc(-c5ccc(C(=O)O)o5)cc4Cl)CC3)cnc2c1-c1ccc(CN)cc1,,-6.481486060122113,
Cn1nc2c(=O)n(CC3(O)CCN(Cc4ccc(-c5ccco5)cc4Cl)CC3)cnc2c1-c1ccc(C2(N)CC2)cc1,,-5.701146923590294,
Cn1nc2c(=O)n(CC3(O)CCN(Cc4ccc(-c5ccco5)cc4Cl)CC3)cnc2c1-c1ccc(CN)cc1,,-6.036212172654444,
Cn1nc2c(=O)n(CC3(O)CCN(Cc4ccc(-c5ccco5)cc4Cl)CC3)cnc2c1-c1ccc(CNC=O)cc1,,-6.187086643357144,
Cn1nc2c(=O)n(CC3(O)CCN(Cc4ccc(-c5ccco5)cc4Cl)CC3)cnc2c1-c1ccc(CNCCO)cc1,,-6.443697499232713,
Cn1nc2c(=O)n(CC3(O)CCN(Cc4ccc(-c5ccco5)cc4Cl)CC3)cnc2c1-c1ccc(CNS(C)(=O)=O)cc1,,-4.301029995663981,
Cn1nc2c(=O)n(CC3(O)CCN(Cc4ccc(-c5ccco5)cc4Cl)CC3)cnc2c1-c1ccc(F)cc1,,-5.164943898279883,
Cn1nc2c(=O)n(CC3(O)CCN(Cc4ccc(-c5cccs5)cc4Cl)CC3)cnc2c1-c1ccc(CN)cc1,,-6.096910013008056,
Cn1nc2c(=O)n(CC3(O)CCN(Cc4ccc(-c5cnco5)cc4Cl)CC3)cnc2c1-c1ccc(CN)cc1,,-6.0655015487564325,
Cn1nc2c(=O)n(CC3(O)CCN(Cc4ccc(-c5ncon5)cc4Cl)CC3)cnc2c1-c1ccc(CN)cc1,,-6.455931955649724,
Cn1nc2c(=O)n(CC3(O)CCN(Cc4ccc(C5=CCCC5)cc4Cl)CC3)cnc2c1-c1ccc(CN)cc1,,-6.638272163982407,
Cn1ncc(-c2ccc(C(=O)N(c3ncccc3Cl)[C@@H]3CCCNC3)cc2)c1C(=O)O,,,-6.292429823902063
Cn1ncc(-c2ccc(F)cc2)c(-c2ccc(C[C@H](NC(=O)c3c(Cl)cccc3Cl)C(=O)O)cc2)c1=O,,-6.795880017344075,
Cn1ncc(C(=O)N2CCC(Nc3cc(=O)[nH]c4cc(F)c(F)cc34)CC2)c1Cl,,-6.698970004336019,
Cn1ncc(C(=O)N2CCC(Nc3cc(=O)[nH]c4ccc(F)cc34)CC2)c1Cl,,-6.221848749616356,
Cn1ncc(C(=O)N2CCC(Nc3cc(=O)[nH]c4ccccc34)CC2)c1Cl,,-6.301029995663981,
Cn1ncc(C(=O)N2CCC(Nc3cc(=O)n(C)c4ccccc34)CC2)c1Cl,,-5.3979400086720375,
Cn1ncc(C(=O)N2[C@@H]3CC[C@H]2C[C@@H](Nc2cc(=O)n(C)c4ncccc24)C3)c1Cl,,-6.0,
Cn1ncc(C(=O)N2[C@@H]3CC[C@H]2C[C@@H](Nc2n[nH]c4ccc(F)cc24)C3)c1Cl,,-4.698970004336019,
Cn1ncc(NC(=O)[C@@H]2CCCC[C@H]2C(=O)c2ccc(-c3cc[nH]n3)cc2)c1C(F)(F)F,,-4.229147988357856,
Cn1ncc(NC(=O)[C@@H]2C[C@@H]3C[C@@H]3C[C@H]2C(=O)c2ccc(-c3cc[nH]n3)cc2)c1C(F)(F)F,,-4.229147988357856,
Cn1ncc(NC(=O)c2csc(-c3c(F)cccc3F)n2)c1N1CCC[C@H](N)CC1,,,-5.795880017344075
Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1C1CCC(N)C(F)CC1,,,-5.468521082957745
Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1N1CCC(N)CC(F)C1,,,-5.853871964321762
Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1N1CCCC(N)C(F)C1,,,-5.187086643357144
Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1N1CCCC(O)CC1,,,-5.337242168318426
Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1N1CCCNCC1,,,-5.229147988357856
Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1N1CCC[C@H](N)CC1,,,-6.221848749616356
Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1N1CC[C@@H](N)C(F)(F)CC1,,,-6.3979400086720375
Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1N1CC[C@@H](N)CC(F)(F)C1,,,-5.468521082957745
Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1N1CC[C@@H](N)[C@@H](O)CC1,,,-7.0
Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1N1CC[C@@H](N)[C@H](F)CC1,,,-5.154901959985743
Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1N1CC[C@@](C)(N)CC(F)(F)C1,,,-4.838631997765025
Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1[C@@]12CC[C@@H](N)[C@@H](CC1)O2,,,-5.552841968657781
Cn1ncc2c(-c3ccc(S(C)(=O)=O)cc3)nc(-c3cccc4[nH]ncc34)nc21,,,-4.501689446210399
Cn1ncc2c(Nc3ccc(S(C)(=O)=O)cc3)nc(-c3cccc4[nH]ncc34)nc21,,,-6.431798275933005
Cn1ncc2c(Oc3ccc(S(C)(=O)=O)cc3)cc(-c3cccc4[nH]ncc34)nc21,,,-4.856985199745905
Cn1ncc2c(Oc3ccc(S(C)(=O)=O)cc3)nc(-c3cccc4[nH]ncc34)nc21,,,-5.6020599913279625
Cn1ncc2cc(Cc3n[nH]c4ccc(C(=O)N5CC(O)C5)cc34)ccc21,,-4.91721462968355,
Cn1ncc2cc(Cc3n[nH]c4ccc(C(=O)N5CCC(F)(F)C5)cc34)ccc21,,-4.476253533188435,
Cn1ncc2cc(Cc3n[nH]c4ccc(C(=O)N5CC[C@H](O)C5)cc34)ccc21,,-5.366531544420414,
Cn1nccc1-c1cc(C(F)(F)F)ccc1-c1cccc2cc(S(=O)(=O)Nc3ncns3)ccc12,,,-5.698970004336019
Cn1nccc1-c1cc(C(F)(F)F)ccc1-c1cn(C)c2cc(S(=O)(=O)Nc3ncns3)ccc12,,,-5.886056647693163
Cn1nccc1-c1cc(C(F)(F)F)ccc1[C@H]1CCOc2cc(S(=O)(=O)Nc3ncccn3)ccc21,,-6.552841968657781,
Cn1nccc1-c1cc(C(F)(F)F)ccc1[C@H]1CCc2cc(S(=O)(=O)Nc3ncccn3)ccc21,,-6.501689446210399,
Cn1nccc1-c1cccc(NC(=O)NC2CCN(Cc3ccccc3)CC2)c1,-2.657577319177794,,
Cn1nccc1-c1nc(Nc2n[nH]c3ccccc23)c2c(n1)C(C)(C)OC2,,,-4.889410289700751
Cn1nccc1-c1nc2ccc(NC(=O)NCc3ccncc3)cn2n1,-9.096910013008056,,
Cn1nccc1C(=O)N1CCCC(c2cc3ncccc3[nH]2)C1,-5.987162775294828,,
Cn1nccc1[C@H]1CCCCC[C@@H]1Oc1cc(F)c(S(=O)(=O)Nc2ccncn2)c(F)c1,-5.173925197299174,,
Cn1nccc1[C@H]1CCCC[C@@H]1Oc1cc(F)c(S(=O)(=O)Nc2ccncn2)c(F)c1,-5.657577319177793,,
Cn1nccc1[C@H]1CCCC[C@@H]1Oc1cc(F)c(S(=O)(=O)Nc2ccncn2)cc1Cl,-5.242328053455809,,
Cn1nccc1[C@H]1CCCC[C@@H]1Oc1cc(F)c(S(=O)(=O)Nc2ccncn2)cc1F,-5.301029995663981,,
Cn1nccc1[C@H]1CCCC[C@@H]1Oc1cc(F)c(S(=O)(=O)Nc2cscn2)cc1F,-4.301029995663981,,
Cn1nccc1[C@H]1CCCC[C@@H]1Oc1cc(F)c(S(=O)(=O)Nc2ncns2)cc1F,-6.522878745280337,,
Cn1nccc1[C@H]1CCC[C@@H]1Oc1cc(F)c(S(=O)(=O)Nc2ccncn2)c(F)c1,-5.657577319177793,,
Cn1nccc1[C@H]1CCC[C@@H]1Oc1cc(F)c(S(=O)(=O)Nc2ccncn2)cc1Cl,-4.844663962534939,,
Cn1nccc1[C@H]1CCC[C@@H]1Oc1cc(F)c(S(=O)(=O)Nc2ccncn2)cc1F,-5.1487416512809245,,
Cn1nccc1[C@H]1CCC[C@@H]1Oc1cc(F)c(S(=O)(=O)Nc2nccs2)cc1F,-4.301029995663981,,
Cn1nccc1[C@H]1CCC[C@@H]1Oc1cc(F)c(S(=O)(=O)Nc2ncns2)cc1F,-6.522878745280337,,
Cn1nccc1[C@H]1CCC[C@@H]1Oc1ccc(S(=O)(=O)Nc2ccncn2)c(F)c1F,-5.267606240177032,,
Cn1nccc1[C@H]1C[C@@H](C(F)(F)F)CCN1[C@H]1CCOc2cc(S(=O)(=O)Nc3ccncn3)c(F)cc21,,,-5.698970004336019
Cn1nnc(-c2ccc3c(c2)c(C2CCN(CCN4CCNC4=O)CC2)cn3-c2ccc(F)cc2)n1,,-4.920818753952375,
Cn1oc(C2CCNCC2)cc1=O,,-6.3979400086720375,
FC(F)(F)Oc1ccc(Oc2cncc3sc(-c4nnn[nH]4)cc23)cc1,,,-4.619788758288394
FC(F)(F)c1cc(-c2ccc3c(NCCCNCc4ccc5c(c4)OCO5)ccnc3c2)cc(C(F)(F)F)c1,-3.625251653989896,,
FC(F)(F)c1cc(-c2ccc3c(NCCCNCc4ccco4)ccnc3c2)cc(C(F)(F)F)c1,-3.625251653989896,,
FC(F)(F)c1ccc(-c2ccc3c(NCCCNCc4ccc5c(c4)OCO5)ccnc3c2)cc1,-3.625251653989896,,
FC(F)(F)c1ccc(-c2ccc3c(NCCCNCc4ccco4)ccnc3c2)cc1,-3.625251653989896,,
FC(F)(F)c1ccc(Nc2ccc3c(C4CCNCC4)c[nH]c3c2)cn1,,-5.920818753952375,
FC(F)(F)c1cccc(Cc2ccc3c(NCCCNCc4ccc5c(c4)OCO5)ccnc3c2)c1,-4.638272163982407,,
FC(F)(F)c1cccc(Cc2ccc3c(NCCCNCc4ccco4)ccnc3c2)c1,-4.638272163982407,,
FC(F)(F)c1ccccc1-c1nc(NCc2ccccn2)c2ccccc2n1,,-4.070581074285707,
