activity_id,assay_id,molregno,smiles,standard_type,mdck_value,units,assay_description
13376011,971425,1569670,CC[C@@H]1C(=O)N(C)c2cnc(-c3cn[nH]c3-c3nccs3)nc2N1C1CCOCC1,Papp,189,nm/s,Apparent permeability across apical to basolateral side in african green monkey MDCK2 cells at 5 uM after 120 mins by LC/MS/MS analysis
13376012,971425,1569668,CC[C@@H]1C(=O)N(C)c2cnc(-n3ccnc3-c3ccc(F)cc3)nc2N1c1ccn(C)n1,Papp,185,nm/s,Apparent permeability across apical to basolateral side in african green monkey MDCK2 cells at 5 uM after 120 mins by LC/MS/MS analysis
13376013,971425,1569550,CC[C@@H]1C(=O)N(C)c2cnc(-c3cn[nH]c3-c3nccs3)nc2N1C(C)C,Papp,183,nm/s,Apparent permeability across apical to basolateral side in african green monkey MDCK2 cells at 5 uM after 120 mins by LC/MS/MS analysis
13376014,971425,1569671,CC[C@@H]1C(=O)N(C)c2cnc(-c3cn[nH]c3-c3nccs3)nc2N1[C@H]1CCOC1,Papp,168,nm/s,Apparent permeability across apical to basolateral side in african green monkey MDCK2 cells at 5 uM after 120 mins by LC/MS/MS analysis
13376015,971425,1569553,CC[C@@H]1C(=O)N(C)c2cnc(-n3ccnc3-c3ccc(F)cc3)nc2N1CCC(F)(F)F,Papp,158,nm/s,Apparent permeability across apical to basolateral side in african green monkey MDCK2 cells at 5 uM after 120 mins by LC/MS/MS analysis
13376016,971425,1569666,CCC1C(=O)N(C)c2cnc(-n3ccnc3-c3ccc(F)cc3)nc2N1c1cc[nH]n1,Papp,132,nm/s,Apparent permeability across apical to basolateral side in african green monkey MDCK2 cells at 5 uM after 120 mins by LC/MS/MS analysis
13376017,971425,1569548,CCC1C(=O)N(C)c2cnc(-n3ccnc3-c3ccccc3)nc2N1c1cncnc1,Papp,122,nm/s,Apparent permeability across apical to basolateral side in african green monkey MDCK2 cells at 5 uM after 120 mins by LC/MS/MS analysis
13376018,971425,1569549,CC[C@@H]1C(=O)N(C)c2cnc(-n3ccnc3-c3ccccc3)nc2N1C1CCCC1,Papp,114,nm/s,Apparent permeability across apical to basolateral side in african green monkey MDCK2 cells at 5 uM after 120 mins by LC/MS/MS analysis
13376019,971425,1569543,CCC1C(=O)N(C)c2cnc(-c3cn[nH]c3-c3ccccn3)nc2N1c1cnn(C)c1,Papp,101,nm/s,Apparent permeability across apical to basolateral side in african green monkey MDCK2 cells at 5 uM after 120 mins by LC/MS/MS analysis
13376020,971425,1569665,CC[C@@H]1C(=O)N(C)c2cnc(-n3ccnc3-c3ccc(F)cc3)nc2N1c1cn[nH]c1,Papp,87,nm/s,Apparent permeability across apical to basolateral side in african green monkey MDCK2 cells at 5 uM after 120 mins by LC/MS/MS analysis
13376021,971425,1569672,CC[C@@H]1C(=O)N(C)c2cnc(-c3cn[nH]c3-c3nccs3)nc2N1c1cn[nH]c1,Papp,66,nm/s,Apparent permeability across apical to basolateral side in african green monkey MDCK2 cells at 5 uM after 120 mins by LC/MS/MS analysis
13396603,973543,1573176,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CN[C@H]1CCCc2ccc(CC(C)(C)C)cc21,Papp,3,nm/s,Apparent permeability of the compound from apical to basolateral side of MDCK2 cells at 5 uM after 120 mins by LC/MS/MS analysis
13396633,973543,1573159,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CN[C@H]1CCOc2ccc(CC(C)(F)F)cc21,Papp,146,nm/s,Apparent permeability of the compound from apical to basolateral side of MDCK2 cells at 5 uM after 120 mins by LC/MS/MS analysis
13396639,973543,1573162,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CN[C@H]1CCOc2ccc(OC(C)C)cc21,Papp,112,nm/s,Apparent permeability of the compound from apical to basolateral side of MDCK2 cells at 5 uM after 120 mins by LC/MS/MS analysis
13396640,973543,1573164,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CN[C@H]1CCOc2ccc(OC3CCCO3)cc21,Papp,110,nm/s,Apparent permeability of the compound from apical to basolateral side of MDCK2 cells at 5 uM after 120 mins by LC/MS/MS analysis
13396643,973543,1573158,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CN[C@H]1CCOc2ccc(CC(C)(C)F)cc21,Papp,83,nm/s,Apparent permeability of the compound from apical to basolateral side of MDCK2 cells at 5 uM after 120 mins by LC/MS/MS analysis
13396647,973543,1573165,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CN[C@H]1CCOc2ccc(OC3CCOC3)cc21,Papp,71,nm/s,Apparent permeability of the compound from apical to basolateral side of MDCK2 cells at 5 uM after 120 mins by LC/MS/MS analysis
13396650,973543,1573160,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CN[C@H]1CCOc2ccc(CC(C)(C)C#N)cc21,Papp,64,nm/s,Apparent permeability of the compound from apical to basolateral side of MDCK2 cells at 5 uM after 120 mins by LC/MS/MS analysis
13396656,973543,1573153,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CN[C@H]1CCOc2ccc(CC(C)(C)C)cc21,Papp,30,nm/s,Apparent permeability of the compound from apical to basolateral side of MDCK2 cells at 5 uM after 120 mins by LC/MS/MS analysis
13396657,973543,1573152,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CN[C@H]1CCN(C)c2ccc(CC(C)(C)C)cc21,Papp,30,nm/s,Apparent permeability of the compound from apical to basolateral side of MDCK2 cells at 5 uM after 120 mins by LC/MS/MS analysis
13396658,973543,1573173,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CN[C@H]1CC(C)(C)Oc2ccc(CC(C)(C)C#N)cc21,Papp,25,nm/s,Apparent permeability of the compound from apical to basolateral side of MDCK2 cells at 5 uM after 120 mins by LC/MS/MS analysis
13396662,973543,1573172,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CN[C@H]1CC(C)(C)Oc2ccc(CC(C)(F)F)cc21,Papp,17,nm/s,Apparent permeability of the compound from apical to basolateral side of MDCK2 cells at 5 uM after 120 mins by LC/MS/MS analysis
13396665,973543,1573174,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CN[C@H]1CC(C)(C)Oc2ccc(OC(F)(F)F)cc21,Papp,12,nm/s,Apparent permeability of the compound from apical to basolateral side of MDCK2 cells at 5 uM after 120 mins by LC/MS/MS analysis
13396667,973543,1573175,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CN[C@H]1CC(C)(C)Oc2ccc(OC(C)(C)C)cc21,Papp,11,nm/s,Apparent permeability of the compound from apical to basolateral side of MDCK2 cells at 5 uM after 120 mins by LC/MS/MS analysis
13396681,973543,1573166,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CN[C@H]1CC(C)(C)Oc2ccc(CC(C)(C)C)cc21,Papp,3,nm/s,Apparent permeability of the compound from apical to basolateral side of MDCK2 cells at 5 uM after 120 mins by LC/MS/MS analysis
13396682,973543,1573155,CCc1ccc2c(c1)[C@@H](NC[C@@H](O)[C@H](Cc1cc(F)cc(F)c1)NC(C)=O)CS(=O)(=O)C2,Papp,3,nm/s,Apparent permeability of the compound from apical to basolateral side of MDCK2 cells at 5 uM after 120 mins by LC/MS/MS analysis
13397384,974042,1572545,CC(C)Oc1cc(Oc2ccc(S(C)(=O)=O)cc2)cc(-c2cncc(=O)[nH]2)c1,permeability,94,ucm/s,Passive permeability across MDCK2 cells
13397397,974042,1572519,CC(C)Oc1cc(Oc2ccc(S(C)(=O)=O)cc2)cc(-c2nccc(=O)[nH]2)c1,permeability,24,ucm/s,Passive permeability across MDCK2 cells
13397401,974042,1572543,CC(C)Oc1cc(Oc2ccc(S(C)(=O)=O)cc2)cc(-c2cccc(=O)[nH]2)c1,permeability,18,ucm/s,Passive permeability across MDCK2 cells
13397402,974042,1572531,CCC(CC)Oc1cc(Oc2cnc(C(=O)N(C)C)nc2)cc(-c2nccc(=O)[nH]2)c1,permeability,17,ucm/s,Passive permeability across MDCK2 cells
13397403,974042,1572520,Cc1cnc(-c2cc(Oc3ccc(S(C)(=O)=O)cc3)cc(OC(C)C)c2)[nH]c1=O,permeability,17,ucm/s,Passive permeability across MDCK2 cells
13397405,974042,1572530,CC(C)Oc1cc(Oc2cnc(C(=O)N(C)C)cn2)cc(-c2nccc(=O)[nH]2)c1,permeability,16,ucm/s,Passive permeability across MDCK2 cells
13397406,974042,1572527,CNS(=O)(=O)c1ccc(Oc2cc(OC(C)C)cc(-c3nccc(=O)[nH]3)c2)cc1,permeability,15,ucm/s,Passive permeability across MDCK2 cells
13397408,974042,1572539,Cc1cnc(-c2cc(Oc3ccc(S(=O)(=O)N(C)C)cc3)cc(O[C@@H](C)CO)c2)[nH]c1=O,permeability,14,ucm/s,Passive permeability across MDCK2 cells
13397409,974042,1572532,CN(C)C(=O)c1ncc(Oc2cc(OC3CCCC3)cc(-c3nccc(=O)[nH]3)c2)cn1,permeability,14,ucm/s,Passive permeability across MDCK2 cells
13397411,974042,1572528,CC(C)Oc1cc(Oc2cnc(C(=O)N(C)C)c(F)c2)cc(-c2nccc(=O)[nH]2)c1,permeability,13,ucm/s,Passive permeability across MDCK2 cells
13397413,974042,1572537,Cc1cnc(-c2cc(Oc3cnc(C(=O)N(C)C)nc3)cc(OC(C)C)c2)[nH]c1=O,permeability,11,ucm/s,Passive permeability across MDCK2 cells
13397416,974042,1572525,CC(C)Oc1cc(Oc2ccc(S(C)(=O)=O)cc2)cc(-c2ncc(Cl)c(=O)[nH]2)c1,permeability,8.3,ucm/s,Passive permeability across MDCK2 cells
13397418,974042,1572529,CC(C)Oc1cc(Oc2cnc(C(=O)N(C)C)nc2)cc(-c2nccc(=O)[nH]2)c1,permeability,7.1,ucm/s,Passive permeability across MDCK2 cells
13397426,974042,1572521,Cc1cc(=O)[nH]c(-c2cc(Oc3ccc(S(C)(=O)=O)cc3)cc(OC(C)C)c2)n1,permeability,4.8,ucm/s,Passive permeability across MDCK2 cells
13397427,974042,1572542,Cc1ccc(NC(=O)c2cc(Oc3ccc(S(C)(=O)=O)cc3)cc(OC(C)C)c2)nc1,permeability,4.4,ucm/s,Passive permeability across MDCK2 cells
13397429,974042,1572522,CCc1cnc(-c2cc(Oc3ccc(S(C)(=O)=O)cc3)cc(OC(C)C)c2)[nH]c1=O,permeability,4,ucm/s,Passive permeability across MDCK2 cells
13397430,974042,1572524,COc1cnc(-c2cc(Oc3ccc(S(C)(=O)=O)cc3)cc(OC(C)C)c2)[nH]c1=O,permeability,3.9,ucm/s,Passive permeability across MDCK2 cells
13397433,974042,1572541,CCS(=O)(=O)c1ccc(Oc2cc(O[C@@H](C)CO)cc(-c3nccc(=O)[nH]3)c2)cc1,permeability,2.8,ucm/s,Passive permeability across MDCK2 cells
13397440,974042,1572538,COC[C@H](C)Oc1cc(Oc2cnc(C(=O)N(C)C)cn2)cc(-c2nccc(=O)[nH]2)c1,permeability,2.2,ucm/s,Passive permeability across MDCK2 cells
13397449,974042,1572540,CNS(=O)(=O)c1ccc(Oc2cc(O[C@@H](C)CO)cc(-c3ncc(C)c(=O)[nH]3)c2)cc1,permeability,1.6,ucm/s,Passive permeability across MDCK2 cells
13397457,974042,1572533,C[C@@H](CO)Oc1cc(Oc2cnc(C(=O)N(C)C)nc2)cc(-c2nccc(=O)[nH]2)c1,permeability,0.81,ucm/s,Passive permeability across MDCK2 cells
13409318,976371,1575936,Nc1ncnc2c1C(=O)N(c1ccc([C@H]3CC[C@H](Cc4nn[nH]n4)CC3)cc1)CCO2,Papp,0.1,ucm/s,Apparent permeability of the compound in MDCK2 cells
13409319,976371,1575935,CN(CC(=O)O)C(=O)C[C@H]1CC[C@H](c2ccc(N3CCOc4ncnc(N)c4C3=O)cc2)CC1,Papp,0.1,ucm/s,Apparent permeability of the compound in MDCK2 cells
13409472,976371,1575895,CC(=O)N1CCC(c2ccc(N3CCOc4ncnc(N)c4C3=O)cc2)CC1,Papp,5,ucm/s,Apparent permeability of the compound in MDCK2 cells
13409407,976371,1575908,Cc1noc(C[C@H]2CC[C@H](c3ccc(N4CCOc5ncnc(N)c5C4=O)cc3)CC2)n1,Papp,39,ucm/s,Apparent permeability of the compound in MDCK2 cells
13409414,976371,1575928,Cc1ccc(N2CCOc3ncnc(N)c3C2=O)cc1,Papp,33,ucm/s,Apparent permeability of the compound in MDCK2 cells
13409420,976371,1575929,CC(C)(C)c1ccc(N2CCOc3ncnc(N)c3C2=O)cc1,Papp,28,ucm/s,Apparent permeability of the compound in MDCK2 cells
13409422,976371,1575905,N#CC[C@H]1CC[C@H](c2ccc(N3CCOc4ncnc(N)c4C3=O)cc2)CC1,Papp,27,ucm/s,Apparent permeability of the compound in MDCK2 cells
13409426,976371,1575889,Nc1ncnc2c1C(=O)N(c1ccc([C@H]3CC[C@H](CC(=O)N4CCCC4)CC3)cc1)CCO2,Papp,24,ucm/s,Apparent permeability of the compound in MDCK2 cells
13409428,976371,1575906,CC(C)(O)C[C@H]1CC[C@H](c2ccc(N3CCOc4ncnc(N)c4C3=O)cc2)CC1,Papp,23,ucm/s,Apparent permeability of the compound in MDCK2 cells
13409431,976371,1575913,Cc1noc(CC[C@H]2CC[C@H](c3ccc(N4CCOc5ncnc(N)c5C4=O)cc3)CC2)n1,Papp,22,ucm/s,Apparent permeability of the compound in MDCK2 cells
13409432,976371,1575893,COC1CCN(C(=O)C[C@H]2CC[C@H](c3ccc(N4CCOc5ncnc(N)c5C4=O)cc3)CC2)CC1,Papp,22,ucm/s,Apparent permeability of the compound in MDCK2 cells
13409433,976371,1575989,Nc1ncnc2c1C(=O)N(c1ccc([C@H]3CC[C@H](CC(=O)NC4CCCC4)CC3)cc1)CCO2,Papp,22,ucm/s,Apparent permeability of the compound in MDCK2 cells
13409434,976371,1575898,Nc1ncnc2c1C(=O)N(c1ccc(C3CCN(C(=O)C4CCCCC4)CC3)cc1)CCO2,Papp,21,ucm/s,Apparent permeability of the compound in MDCK2 cells
13409436,976371,1575902,Nc1ncnc2c1C(=O)N(c1ccc(C3CCN(C(=O)c4ccccc4)CC3)cc1)CCO2,Papp,19,ucm/s,Apparent permeability of the compound in MDCK2 cells
13409440,976371,1575937,COC(=O)C[C@H]1CC[C@H](c2ccc(N3CCOc4ncnc(N)c4C3=O)cc2)CC1,Papp,17,ucm/s,Apparent permeability of the compound in MDCK2 cells
13409441,976371,1575904,Nc1ncnc2c1C(=O)N(c1ccc(C3CCN(C(=O)c4ccon4)CC3)cc1)CCO2,Papp,16,ucm/s,Apparent permeability of the compound in MDCK2 cells
13409442,976371,1575896,CC(C)C(=O)N1CCC(c2ccc(N3CCOc4ncnc(N)c4C3=O)cc2)CC1,Papp,16,ucm/s,Apparent permeability of the compound in MDCK2 cells
13409445,976371,1575903,Nc1ncnc2c1C(=O)N(c1ccc(C3CCN(C(=O)c4ccno4)CC3)cc1)CCO2,Papp,14,ucm/s,Apparent permeability of the compound in MDCK2 cells
13409446,976371,1575939,CCNC(=O)C[C@H]1CC[C@H](c2ccc(N3CCOc4ncnc(N)c4C3=O)cc2)CC1,Papp,13,ucm/s,Apparent permeability of the compound in MDCK2 cells
13409449,976371,1575909,Cc1nnc(C[C@H]2CC[C@H](c3ccc(N4CCOc5ncnc(N)c5C4=O)cc3)CC2)o1,Papp,12,ucm/s,Apparent permeability of the compound in MDCK2 cells
13409453,976371,1575910,Cc1nnc(C[C@H]2CC[C@H](c3ccc(N4CCOc5ncnc(N)c5C4=O)cc3)CC2)s1,Papp,11,ucm/s,Apparent permeability of the compound in MDCK2 cells
13409454,976371,1575891,Nc1ncnc2c1C(=O)N(c1ccc([C@H]3CC[C@H](CC(=O)N4CCOCC4)CC3)cc1)CCO2,Papp,11,ucm/s,Apparent permeability of the compound in MDCK2 cells
13409469,976371,1575911,Cc1nnc(C[C@H]2CC[C@H](c3ccc(N4CCOc5ncnc(N)c5C4=O)cc3)CC2)[nH]1,Papp,6,ucm/s,Apparent permeability of the compound in MDCK2 cells
13409470,976371,1575897,CCOCC(=O)N1CCC(c2ccc(N3CCOc4ncnc(N)c4C3=O)cc2)CC1,Papp,6,ucm/s,Apparent permeability of the compound in MDCK2 cells
13409474,976371,1575888,CC(C)[C@H](CO)NC(=O)C[C@H]1CC[C@H](c2ccc(N3CCOc4ncnc(N)c4C3=O)cc2)CC1,Papp,4,ucm/s,Apparent permeability of the compound in MDCK2 cells
13409475,976371,1575938,NC(=O)C[C@H]1CC[C@H](c2ccc(N3CCOc4ncnc(N)c4C3=O)cc2)CC1,Papp,4,ucm/s,Apparent permeability of the compound in MDCK2 cells
13409476,976371,1575934,Nc1ncnc2c1C(=O)N(c1ccc([C@H]3CC[C@H](CCC(=O)O)CC3)cc1)CCO2,Papp,4,ucm/s,Apparent permeability of the compound in MDCK2 cells
13409478,976371,1575899,Nc1ncnc2c1C(=O)N(c1ccc(C3CCN(C(=O)C4CCOCC4)CC3)cc1)CCO2,Papp,3,ucm/s,Apparent permeability of the compound in MDCK2 cells
13409484,976371,1575907,CC(C)(N)C[C@H]1CC[C@H](c2ccc(N3CCOc4ncnc(N)c4C3=O)cc2)CC1,Papp,2,ucm/s,Apparent permeability of the compound in MDCK2 cells
13409485,976371,1575892,CN1CCN(C(=O)C[C@H]2CC[C@H](c3ccc(N4CCOc5ncnc(N)c5C4=O)cc3)CC2)CC1=O,Papp,2,ucm/s,Apparent permeability of the compound in MDCK2 cells
13409486,976371,1575890,Nc1ncnc2c1C(=O)N(c1ccc([C@H]3CC[C@H](CC(=O)N4CC[C@@H](O)C4)CC3)cc1)CCO2,Papp,2,ucm/s,Apparent permeability of the compound in MDCK2 cells
13409495,976371,1575900,Nc1ncnc2c1C(=O)N(c1ccc(C3CCN(C(=O)[C@H]4CC[C@@H](O)CC4)CC3)cc1)CCO2,Papp,1,ucm/s,Apparent permeability of the compound in MDCK2 cells
13409496,976371,1179978,Nc1ncnc2c1C(=O)N(c1ccc([C@H]3CC[C@H](CC(=O)O)CC3)cc1)CCO2,Papp,1,ucm/s,Apparent permeability of the compound in MDCK2 cells
13409497,976371,1575912,Cc1nnc(C[C@H]2CC[C@H](c3ccc(N4CCOc5ncnc(N)c5C4=O)cc3)CC2)n1C,Papp,0.6,ucm/s,Apparent permeability of the compound in MDCK2 cells
13435954,977537,1578307,O=C(NCc1ccc(S(=O)(=O)C2CCN(C3CCOCC3)CC2)cc1)N1Cc2ccncc2C1,Papp,0.1,ucm/s,Apparent permeability across apical to basolateral side in MDCK cells at 10 uM by LC-MS/MS analysis
13435955,977537,1578306,O=C(NCc1ccc(S(=O)(=O)C2CCN(C3COC3)CC2)cc1)N1Cc2ccncc2C1,Papp,0.1,ucm/s,Apparent permeability across apical to basolateral side in MDCK cells at 10 uM by LC-MS/MS analysis
13435956,977537,1578299,CC(C)n1cc(S(=O)(=O)c2ccc(CNC(=O)N3Cc4ccncc4C3)cc2)cn1,Papp,4.1,ucm/s,Apparent permeability across apical to basolateral side in MDCK cells at 10 uM by LC-MS/MS analysis
13435957,977537,1578297,Nc1ccc(S(=O)(=O)c2ccc(CNC(=O)N3Cc4ccncc4C3)cc2)cn1,Papp,0.5,ucm/s,Apparent permeability across apical to basolateral side in MDCK cells at 10 uM by LC-MS/MS analysis
13435958,977537,1578296,Cc1ccc(S(=O)(=O)c2ccc(CNC(=O)N3Cc4ccncc4C3)cc2)cn1,Papp,2.5,ucm/s,Apparent permeability across apical to basolateral side in MDCK cells at 10 uM by LC-MS/MS analysis
13435959,977537,1578286,O=C(NCc1ccc(S(=O)(=O)c2ccccc2)cc1)N1Cc2ccncc2C1,Papp,8.3,ucm/s,Apparent permeability across apical to basolateral side in MDCK cells at 10 uM by LC-MS/MS analysis
13427467,978883,1579427,O=C(NCc1ccc(S(=O)(=O)c2ccc(N3CCOCC3)nc2)cc1)c1cnc2nccn2c1,Papp,0.3,10'6cm/s,Apparent permeability across apical to basolateral side in dog MDCK cells at 10 uM by LC-MS/MS analysis
13427468,978883,1579425,O=C(NCc1ccc(S(=O)(=O)c2cc(F)cc(F)c2)cc1)c1cnc2nccn2c1,Papp,5,10'6cm/s,Apparent permeability across apical to basolateral side in dog MDCK cells at 10 uM by LC-MS/MS analysis
13428666,978883,1579424,O=C(NCc1ccc(S(=O)(=O)c2ccc(N3CCOCC3)nc2)cc1)c1ccc2nccn2c1,Papp,3,10'6cm/s,Apparent permeability across apical to basolateral side in dog MDCK cells at 10 uM by LC-MS/MS analysis
13428667,978883,1579422,O=C(NCc1ccc(S(=O)(=O)c2cc(F)cc(F)c2)cc1)c1ccc2nccn2c1,Papp,12,10'6cm/s,Apparent permeability across apical to basolateral side in dog MDCK cells at 10 uM by LC-MS/MS analysis
13428668,978883,1579420,O=C(NCc1ccc(S(=O)(=O)c2cccc(C(F)(F)F)c2)cc1)c1cc2ccncc2s1,Papp,8,10'6cm/s,Apparent permeability across apical to basolateral side in dog MDCK cells at 10 uM by LC-MS/MS analysis
13428669,978883,1579419,O=C(NCc1ccc(S(=O)(=O)c2cc(F)cc(F)c2)cc1)c1cc2ccncc2s1,Papp,15,10'6cm/s,Apparent permeability across apical to basolateral side in dog MDCK cells at 10 uM by LC-MS/MS analysis
13428670,978883,1579418,O=C(NCc1ccc(S(=O)(=O)c2ccc(N3CCOCC3)nc2)cc1)c1cc2ccncc2o1,Papp,15,10'6cm/s,Apparent permeability across apical to basolateral side in dog MDCK cells at 10 uM by LC-MS/MS analysis
13428671,978883,1579417,O=C(NCc1ccc(S(=O)(=O)c2cccc(C(F)(F)F)c2)cc1)c1cc2ccncc2o1,Papp,13,10'6cm/s,Apparent permeability across apical to basolateral side in dog MDCK cells at 10 uM by LC-MS/MS analysis
13428672,978883,1579415,O=C(NCc1ccc(S(=O)(=O)c2ccc(N3CCOCC3)nc2)cc1)c1cc2cnccc2[nH]1,Papp,1,10'6cm/s,Apparent permeability across apical to basolateral side in dog MDCK cells at 10 uM by LC-MS/MS analysis
13428673,978883,1579413,O=C(NCc1ccc(S(=O)(=O)c2cc(F)cc(F)c2)cc1)c1cc2cnccc2[nH]1,Papp,12,10'6cm/s,Apparent permeability across apical to basolateral side in dog MDCK cells at 10 uM by LC-MS/MS analysis
13428674,978883,1579442,O=C(NCc1ccc(S(=O)(=O)c2cccc(C(F)(F)F)c2)cc1)c1cc2cnccc2[nH]1,Papp,5,10'6cm/s,Apparent permeability across apical to basolateral side in dog MDCK cells at 10 uM by LC-MS/MS analysis
13428675,978883,573927,O=C(/C=C/c1cccnc1)NCCCCC1CCN(C(=O)c2ccccc2)CC1,Papp,15,10'6cm/s,Apparent permeability across apical to basolateral side in dog MDCK cells at 10 uM by LC-MS/MS analysis
13428676,978883,18696,N#CN=C(NCCCCCCOc1ccc(Cl)cc1)Nc1ccncc1,Papp,10,10'6cm/s,Apparent permeability across apical to basolateral side in dog MDCK cells at 10 uM by LC-MS/MS analysis
13475182,988626,1586104,O=c1[nH]ccc2c(NC3CCCC3)ncnc12,Papp,2.5,ucm/s,Apparent permeability of the compound from apical to basolateral side of MDCK cells
13475248,988626,1586099,CCc1nc(N[C@@H]2CCC[C@@H]2C#N)c2cc[nH]c(=O)c2n1,Papp,0.6,ucm/s,Apparent permeability of the compound from apical to basolateral side of MDCK cells
13475250,988626,1586098,N#C[C@H]1CCC[C@H]1Nc1nc(-c2cn[nH]c2)nc2c(=O)[nH]ccc12,Papp,0.2,ucm/s,Apparent permeability of the compound from apical to basolateral side of MDCK cells
13851542,1278991,6579,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,Papp,13,ucm/s,Apparent permeability from apical to basolateral side in MDCK cells at 10 uM after 1 hr by LC/MS analysis
13851631,1278991,258556,O=C1/C(=C/c2ccccc2)CNC/C1=C\c1ccccc1,Papp,5.74,ucm/s,Apparent permeability from apical to basolateral side in MDCK cells at 10 uM after 1 hr by LC/MS analysis
13851647,1278991,303542,O[C@@H](c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)[C@H]1CCCCN1,Papp,0.6,ucm/s,Apparent permeability from apical to basolateral side in MDCK cells at 10 uM after 1 hr by LC/MS analysis
13851648,1278991,258648,O=C1/C(=C/c2ccc([N+](=O)[O-])cc2)CNC/C1=C\c1ccc([N+](=O)[O-])cc1,Papp,0.28,ucm/s,Apparent permeability from apical to basolateral side in MDCK cells at 10 uM after 1 hr by LC/MS analysis
13865927,1282205,581814,C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,Papp,0.35,ucm/s,Apparent permeability from apical to basolateral side in wild-type MDCK cells at 5 uM after 90 mins
13865928,1282205,1609330,CO[C@H]1C[C@H]2OC[C@@]2(OC(C)=O)[C@H]2[C@H](OC(=O)c3ccccc3)[C@]34OC(=O)O[C@H]3[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c3ccccc3)C(C)=C([C@@H](OC(=O)N(C)C)C(=O)[C@]12C)C4(C)C,Papp,1.4,ucm/s,Apparent permeability from apical to basolateral side in wild-type MDCK cells at 5 uM after 90 mins
13865929,1282205,1609317,CO[C@H]1C(=O)[C@]2(C)[C@@H](OC(=O)N(C)C)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c3ccccc3)C(C)=C1C2(C)C,Papp,1.39,ucm/s,Apparent permeability from apical to basolateral side in wild-type MDCK cells at 5 uM after 90 mins
13865930,1282205,8062,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O,Papp,0.09,ucm/s,Apparent permeability from apical to basolateral side in wild-type MDCK cells at 5 uM after 90 mins
13893985,1287556,1615000,CC(C)S(=O)(=O)NC[C@@H]1CC(c2ccc(-c3ccccc3C#N)c(F)c2)=NO1,Papp,29.1,ucm/s,Apparent permeability from apical to basolateral side in MDCK cells at 2 uM by LC-MS/MS analysis
13893986,1287556,1614999,CC(C)S(=O)(=O)NCC1CC(c2ccc(-c3ccccc3C#N)c(F)c2)=NO1,Papp,12.9,ucm/s,Apparent permeability from apical to basolateral side in MDCK cells at 2 uM by LC-MS/MS analysis
13893987,1287556,1614998,CC(C)S(=O)(=O)NCC1CC(c2ccc(-c3cccc(C#N)c3)c(F)c2)=NO1,Papp,15.1,ucm/s,Apparent permeability from apical to basolateral side in MDCK cells at 2 uM by LC-MS/MS analysis
13893988,1287556,1614997,CC(C)S(=O)(=O)NCC1CC(c2ccc(-c3ccc(C#N)cc3)c(F)c2)=NO1,Papp,16.7,ucm/s,Apparent permeability from apical to basolateral side in MDCK cells at 2 uM by LC-MS/MS analysis
13893989,1287556,1614996,CC(C)S(=O)(=O)NCC1CC(c2ccc(-c3cccnc3)c(F)c2)=NO1,Papp,22,ucm/s,Apparent permeability from apical to basolateral side in MDCK cells at 2 uM by LC-MS/MS analysis
13893991,1287556,1614994,CC(=O)N[C@H]1CCN(c2ccc(C3=NO[C@H](CNS(=O)(=O)C(C)C)C3)cc2F)C1,Papp,3.93,ucm/s,Apparent permeability from apical to basolateral side in MDCK cells at 2 uM by LC-MS/MS analysis
