smiles,log10_caco2,log10_pampa,log10_mdck,split
COc1ccc(CC(=O)N2CCC3(CC2)CN([C@@H]2CCc4cc(-c5ccncn5)ccc42)C3)nc1,,,-4.823908740944319,train
COc1ccc(CC(=O)N2CCC3(CC2)CN([C@@H]2CCc4cc(-c5ncc(C)cn5)ccc42)C3)nc1,,,-4.869666231504994,train
COc1ccc(CC(=O)N2CCC3(CC2)CN([C@@H]2CCc4cc(-c5nccc(C)n5)ccc42)C3)nc1,,,-5.0,train
COc1ccc(CC(=O)N2CCC3(CC2)CN([C@@H]2CCc4cc(-c5ncccn5)ccc42)C3)cc1,,,-4.87942606879415,train
COc1ccc(CC(=O)N2CCC3(CC2)CN([C@@H]2CCc4cc(-c5ncccn5)ccc42)C3)nc1,,,-4.853871964321762,test
COc1ccc(CC(=O)NCCCn2c(=O)c3cc(F)ccc3n3c(=S)[nH]nc23)cc1,,-3.632644078973981,,train
COc1ccc(CC(=O)Nc2cnn(C(C)(C)C)c2)cc1OC,-4.346787486224656,,,val
COc1ccc(CC(=O)Nc2cnn(C(C)C)c2)cc1OC,-4.356547323513813,,,val
COc1ccc(CC(=O)Nc2cnn(C(F)(F)F)c2)cc1OC,-4.251811972993799,,,train
COc1ccc(CC(=O)Nc2cnn(C)c2)cc1OC,-4.376750709602099,,,test
COc1ccc(CC(=O)O)cc1-c1ccc(C#CCO)s1,-5.563837352959244,,,train
COc1ccc(CC2CCOC3(CCN(Cc4ccc(COc5ccc(CCC(=O)O)cc5)cc4)CC3)C2)cc1,-4.801342913045578,,,train
COc1ccc(CC2COc3cc(OCCCCCCNc4c5c(nc6ccccc46)CCCC5)ccc3C2=O)cc1,,-5.552841968657781,,train
COc1ccc(CCC(=O)N2CCC3(CC2)CN([C@@H]2CCc4cc(-c5cc(C)ncn5)ccc42)C3)c(C(N)=O)c1,,,-5.508638306165728,train
COc1ccc(CCC(=O)N2CCN(Cc3ccc(O)c4ncccc34)CC2)cc1OC,,-5.014573525916998,,train
COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,-5.4689043469723115,-4.687755900857538,-4.853871964321762,train
COc1ccc(CCN(Cc2ccc(C(=O)O)cc2)c2nc3cccnc3s2)cc1,,-4.652669984683049,,train
COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,,-5.071604147743286,,train
COc1ccc(CCNc2ncc(C)n(CC(=O)NCCONC(=N)N)c2=O)cc1,-6.552841968657781,,,test
COc1ccc(CCNc2ncc(C)n(CC(=O)NCCONC(=N)N)c2=O)cc1OC,-6.060480747381382,,,train
COc1ccc(CCn2cnc3c(c(-c4ccccc4)c(-c4ccccc4)n3Cc3ccccc3)c2=N)cc1OC,,-2.921942133020813,,train
COc1ccc(CCn2cnc3c(c(-c4ccccc4)cn3Cc3ccccc3)c2=N)cc1OC,,-3.0,,test
COc1ccc(CN(C(=O)c2cn(C)cn2)[C@H]2C[C@H]3CNC[C@H]3C2)cc1OC1CCCC1,,,-6.536107011014093,train
COc1ccc(CN(C)c2nc(C(C)c3c(F)cccc3F)c(C)c(=O)[nH]2)cc1,,-5.2564902352715706,,train
COc1ccc(CN(CC(=O)N2CCC(CN)CC2)c2ccc(C#N)cc2)cc1F,-6.585026652029182,,,train
COc1ccc(CN(CC(=O)N2CCC(N)CC2)c2ccc(C#N)cc2)cc1F,-6.356547323513813,,,train
COc1ccc(CN(CC(=O)N2CCC3(CC2)CNC3)c2ccc(C#N)cc2)cc1F,-7.045757490560675,,,val
COc1ccc(CN(Cc2ccc(OC)cc2)Cc2ccc(-n3ncc(C(=O)O)c3N)cc2)cc1,,-6.903089986991944,,val
COc1ccc(CN2C(=O)C(O)(c3ccc4c(c3)OCO4)c3ccccc32)cc1,-5.187086643357144,,,train
COc1ccc(CN2CCC(NC(=O)c3noc(-c4cc(Cl)c(O)cc4O)c3-c3ccc(OC)cc3)CC2)cc1,-6.016824927962187,,,train
COc1ccc(CN2CCC(Nc3c4ccc(Cl)cc4nc4ccc(OC)cc34)CC2)cc1,,-5.122628654130226,,val
COc1ccc(CN2CCC(Nc3nc(-c4ccc(OC)cc4)c(-c4ccc(OC)cc4)s3)CC2)cc1,,-4.987162775294828,,train
COc1ccc(CNC(=O)c2nc(C)[nH]c(=O)c2O)cc1,,-4.906578314837765,,train
COc1ccc(CNS(=O)(=O)/C=C/c2ccc(O)c(O)c2)cc1,,-5.327902142064283,,train
COc1ccc(CNS(=O)(=O)/C=C/c2ccc(OC(C)=O)c(OC(C)=O)c2)cc1,,-4.935542010773082,,val
COc1ccc(CNc2nc(SC)nc3c2cnn3CC(Cl)c2ccccc2)cc1,,-5.823908740944319,,train
COc1ccc(COc2c(OC)ccc3cc4[n+](cc23)CCc2cc3c(cc2-4)OCO3)cc1,,-5.318758762624413,,train
COc1ccc(C[C@@H]2CS(=O)(=O)C[C@H](NCc3cccc(C(C)C)c3)[C@H]2O)cc1Br,,,-5.431798275933005,train
COc1ccc(Cc2cc([C@@H]3OC4(COC4)[C@@H](O)[C@H](O)[C@H]3O)ccc2C)cc1,,,-5.236572006437063,train
COc1ccc(Cc2ccc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc2)cc1,-5.774690718274138,,,val
COc1ccc(Cc2cccc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c2)cc1,-5.982966660701219,,,train
COc1ccc(Cc2ccccc2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1,-5.756961951313706,,,val
COc1ccc(Cl)c(-c2noc(C(C)C)c2COc2ccc(-c3ccc4c(C(=O)O)cn(C)c4c3)c(C)c2)n1,,-6.154901959985743,,train
COc1ccc(Cl)c(C2N=C(Nc3nc4ccccc4o3)NC(C)=C2C(=O)Nc2nncs2)c1,,-4.703334809738469,,val
COc1ccc(Cl)c(NC(=O)c2cc(Cl)ccc2O)c1,,-4.468521082957745,,val
COc1ccc(Cl)c(SC2=C(O)CC(c3c(Cl)ccc(NC4CCOCC4)c3Cl)CC2=O)c1,,,-4.853871964321762,train
COc1ccc(Cl)c2oc3cc(N4CCC(C(=O)O)C4)ccc3c(=O)c12,,-6.167491087293763,,train
COc1ccc(Cl)cc1-n1nc(C)nc1[C@@H]1O[C@H](CO)[C@H](O)[C@H](n2cc(-c3cc(F)c(F)c(F)c3)nn2)[C@H]1O,,-6.853871964321762,,val
COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,,,-4.853871964321762,train
COc1ccc(Cl)cc1C(=O)Nc1ccc([N+](=O)[O-])cc1Cl,,-2.996970529446382,,train
COc1ccc(Cl)cc1NC(=O)Nc1cc(C)nc2ccccc12,,-3.472370099128661,,train
COc1ccc(Cl)cc1OC1CN(S(=O)(=O)c2ccc3[nH]c(=O)oc3c2)C1,,,-4.4089353929735005,train
COc1ccc(Cn2c(-c3ccccc3)c(-c3ccccc3)c3c(=N)n(CC4CCCO4)cnc32)cc1,,-3.0,,val
COc1ccc(Cn2c(-c3ccccc3)c(-c3ccccc3)c3c(=N)n(CC4CCOCC4)cnc32)cc1,,-2.897535421400728,,train
COc1ccc(Cn2c(-c3ccccc3)c(-c3ccccc3)c3c(=N)n(CCCO)cnc32)cc1,,-3.0,,train
COc1ccc(Cn2c(-c3ccccc3)c(-c3ccccc3)c3c(=N)n(CCO)cnc32)cc1,,-3.0,,train
COc1ccc(Cn2c(-c3ccccc3)c(-c3ccccc3)c3c(=N)n([C@H]4CC[C@H](O)CC4)cnc32)cc1,,-3.0,,train
COc1ccc(Cn2cc(C(=O)NCCCCCCCNc3c4c(nc5cc(Cl)ccc35)CCCC4)c(=O)c3ccccc32)cc1,,-5.628932137728264,,train
COc1ccc(Cn2cc(C(=O)NCCCCCCCNc3c4c(nc5ccc(OC)cc35)CCCC4)c(=O)c3ccccc32)cc1,,-5.033858267260968,,train
COc1ccc(Cn2cc(C(=O)NCCCCCCNc3c4c(nc5ccccc35)CCCC4)c(=O)c3ccccc32)cc1,,-5.642065152999546,,train
COc1ccc(Cn2cc(C(=O)NCCCNc3c4c(nc5cc(Cl)ccc35)CCCC4)c(=O)c3ccccc32)cc1,,-5.511449283499556,,val
COc1ccc(Cn2cc(C(=O)NCCCNc3c4c(nc5ccc(OC)cc35)CCCC4)c(=O)c3ccccc32)cc1,,-5.314258261397736,,test
COc1ccc(Cn2cc(C(=O)NCCCNc3c4c(nc5ccccc35)CCCC4)c(=O)c3ccccc32)cc1,,-5.585026652029182,,train
COc1ccc(Cn2cc(C(=O)NCCNc3c4c(nc5cc(Cl)ccc35)CCCC4)c(=O)c3ccccc32)cc1,,-5.6252516539898965,,train
COc1ccc(Cn2cc(C(=O)NCCNc3c4c(nc5ccc(OC)cc35)CCCC4)c(=O)c3ccccc32)cc1,,-5.782516055786094,,train
COc1ccc(Cn2cc(C(=O)NCCNc3c4c(nc5ccccc35)CCCC4)c(=O)c3ccccc32)cc1,,-5.744727494896694,,train
COc1ccc(F)c(-c2ccc(Cc3ccc(N4N=C(C(F)(F)F)[C@@H](C)[C@@H]4CC(=O)O)cc3)c(C)c2)c1,,,-7.244125144327507,train
COc1ccc(F)cc1CNCCCNc1ccnc2cc(-c3cc(C(F)(F)F)cc(C(F)(F)F)c3)ccc12,,-3.625251653989896,,train
COc1ccc(F)cc1CNCCCNc1ccnc2cc(-c3ccc(C(C)(C)C)cc3)ccc12,,-3.625251653989896,,train
COc1ccc(F)cc1CNCCCNc1ccnc2cc(-c3ccc(C(F)(F)F)cc3)ccc12,,-3.625251653989896,,train
COc1ccc(F)cc1CNCCCNc1ccnc2cc(-c3ccc(F)cc3)ccc12,,-3.625251653989896,,train
COc1ccc(F)cc1CNCCCNc1ccnc2cc(-c3cccc4ccccc34)ccc12,,-3.625251653989896,,train
COc1ccc(F)cc1CNCCCNc1ccnc2cc(-c3ccccc3)ccc12,,-3.625251653989896,,train
COc1ccc(F)cc1CNCCCNc1ccnc2cc(C3CCCCC3)ccc12,,-4.638272163982407,,train
COc1ccc(F)cc1CNCCCNc1ccnc2cc(CC(C)C)ccc12,,-4.638272163982407,,train
COc1ccc(F)cc1CNCCCNc1ccnc2cc(CC3CCCCC3)ccc12,,-4.638272163982407,,train
COc1ccc(F)cc1CNCCCNc1ccnc2cc(CCC(C)C)ccc12,,-4.638272163982407,,train
COc1ccc(F)cc1CNCCCNc1ccnc2cc(CCc3ccccc3)ccc12,,-4.638272163982407,,train
COc1ccc(F)cc1CNCCCNc1ccnc2cc(Cc3cc(C)cc(C)c3)ccc12,,-4.638272163982407,,train
COc1ccc(F)cc1CNCCCNc1ccnc2cc(Cc3ccc(C#N)cc3)ccc12,,-4.638272163982407,,train
COc1ccc(F)cc1CNCCCNc1ccnc2cc(Cc3ccc(F)cc3)ccc12,,-4.638272163982407,,val
COc1ccc(F)cc1CNCCCNc1ccnc2cc(Cc3ccc(F)cc3Cl)ccc12,,-4.638272163982407,,train
COc1ccc(F)cc1CNCCCNc1ccnc2cc(Cc3ccc4c(c3)OCO4)ccc12,,-3.625251653989896,,train
COc1ccc(F)cc1CNCCCNc1ccnc2cc(Cc3cccc(C(F)(F)F)c3)ccc12,,-4.638272163982407,,train
COc1ccc(F)cc1CNCCCNc1ccnc2cc(Cc3ccccc3)ccc12,,-4.638272163982407,,train
COc1ccc(F)cc1CNCCCNc1ccnc2cc(Oc3ccc(C(C)(C)C)cc3)ccc12,,-3.4989407377822483,,train
COc1ccc(F)cc1CNCCCNc1ccnc2cc(Oc3ccc(Cl)cc3)ccc12,,-3.4989407377822483,,val
COc1ccc(F)cc1CNCCCNc1ccnc2cc(Oc3ccc(F)cc3)ccc12,,-3.4989407377822483,,train
COc1ccc(F)cc1CNCCCNc1ccnc2cc(Oc3cccc(N(C)C)c3)ccc12,,-3.4989407377822483,,train
COc1ccc(F)cc1CNCCCNc1ccnc2cc(Oc3ccccc3)ccc12,,-3.4989407377822483,,train
COc1ccc(F)cc1CNCCCNc1ccnc2cc(Oc3ccccc3OC)ccc12,,-3.4989407377822483,,train
COc1ccc(N(C)c2cnc(SCc3c(F)cc(C#CC[N+](C)(C)C)cc3F)n2-c2ccc(F)cc2)cc1OC,-7.096910013008056,,,train
COc1ccc(N(C)c2cnc(SCc3c(F)cc(OCCCS(=O)(=O)O)cc3F)n2-c2ccc(F)cc2)cc1OC,-7.508638306165728,,,test
COc1ccc(N(C)c2cnc(SCc3c(F)cc(OCCC[N+]45CCN(CC4)CC5)cc3F)n2-c2ccc(F)cc2)cc1OC.O=C[O-],-7.795880017344075,,,train
COc1ccc(N2CCN(CCCN3CCN(C(=O)c4ccccc4)CC3)CC2)cc1,,-4.638272163982407,,train
COc1ccc(N2CCN(CCCN3CCN(c4ncccc4C#N)CC3)CC2)cc1,,-4.619788758288394,,train
COc1ccc(N2N=C(S(C)(=O)=O)C3CCN(c4ccc(C5(CN(C)C)CC5)cc4)C(=O)C32)cc1,-8.096910013008056,,,train
COc1ccc(N2N=C(S(C)(=O)=O)C3CCN(c4ccc(C5(CN6CCCC6)CC5)cc4)C(=O)C32)cc1,-8.0,,,train
COc1ccc(NC(=O)C(=O)c2cn(C(C)C)c3ccccc23)cn1,-4.703334809738469,,,val
COc1ccc(NC(=O)C(=O)c2cn(CC3CCCO3)c3ccccc23)cn1,-4.455931955649724,,,val
COc1ccc(NC(=O)Nc2cc(C)nc3ccccc23)cc1,,-3.104025267640936,,train
COc1ccc(NC(=O)Nc2cc(C)nc3ccccc23)cc1Cl,,-3.473660722610156,,train
COc1ccc(NC(=O)Nc2cc(C)nc3ccccc23)cc1F,,-4.301029995663981,,train
COc1ccc(NC(=O)Nc2cc(C)nc3ccccc23)cc1OC,,-3.258060922270801,,train
COc1ccc(NC(=O)Nc2ccc(OC(CCN(C)C)c3ccccc3)cc2)cc1Cl,-5.1249387366083,,,train
COc1ccc(NC(=O)c2c(C)[nH]n(-c3ccccn3)c2=O)cc1F,-5.180456064458132,,,train
COc1ccc(NC(=O)c2cc(Cl)ccc2O)cc1,,-4.091514981121351,,train
COc1ccc(NC(=O)c2ccc(C[S+](C)[O-])c3ccccc23)c(C(=O)NCC2CCOCC2)n1,-4.455931955649724,,,train
COc1ccc(NC(=O)c2ccc(Cn3ccnn3)c3ccccc23)c(C(=O)NCC2CCC2)n1,-6.017728766960432,,,train
COc1ccc(NC(=O)c2ccc(Cn3ccnn3)c3ccccc23)c(C(=O)NCC2CCCCC2)n1,-6.721246399047171,,,test
COc1ccc(NC(=O)c2ccc(Cn3ccnn3)c3ccccc23)c(C(=O)NCC2CCOCC2)n1,-4.327902142064283,,,train
COc1ccc(Nc2c(N/N=C/c3c(CO)cnc(C)c3O)c(=O)c2=O)cc1,,-5.795880017344075,,test
COc1ccc(Nc2ccc3c(C4CCN(C)CC4)c[nH]c3c2)cc1OC,-4.619788758288394,,,train
COc1ccc(O)c(/C=C(/C(=O)N2CCN(c3ncccn3)CC2)c2ccc(F)cc2)c1,,-5.1938200260161125,,train
COc1ccc(O)c(/C=C(/C(=O)N2CCN(c3ncccn3)CC2)c2cccc(C(F)(F)F)c2)c1,,-4.896196279044044,,train
COc1ccc(O)c(/C=C(/C(=O)N2CCN(c3ncccn3)CC2)c2ccccc2)c1,,-4.85078088734462,,train
COc1ccc(O)c(C(=O)Nc2ccc([N+](=O)[O-])cc2Cl)c1,,-4.173277479831008,,train
COc1ccc(OC)c(C2=NN(C(C)=O)C(c3ccc(-c4ccccc4)cc3)C2)c1,,-5.16304326294045,,train
COc1ccc(OC)c(C2CC(c3ccc(-c4ccccc4)cc3)=NN2C(C)=O)c1,,-5.158640529545145,,train
COc1ccc(OC)c2c(=O)c3c([nH]c12)CCCC3,,-5.045757490560675,,train
COc1ccc(OC2CN(c3c4c(nc5ccnn35)CCNCC4)C2)cc1,-4.982966660701219,,,train
COc1ccc(OCC(=O)N2CCC3(CC2)CN([C@@H]2CCc4cc(-c5cc(C)ncn5)ccc42)C3)c(C#N)c1,,,-5.301029995663981,train
COc1ccc(OCC(=O)N2CCC3(CC2)CN([C@@H]2CCc4cc(-c5cc(C)ncn5)ccc42)C3)c(C(N)=O)c1,,,-5.3979400086720375,train
COc1ccc(Oc2cc([N+](=O)[O-])ccc2NS(C)(=O)=O)cc1,-4.910425259819426,,,train
COc1ccc(Oc2ccc(S(=O)(=O)C3(C(=O)NO)CCC4(CCNCC4)C3)cc2)cc1,,-11.045757490560677,,val
COc1ccc(Oc2ccc3c(NCCCNCc4cc(F)ccc4OC)ccnc3c2)cc1,,-3.4989407377822483,,val
COc1ccc(Oc2ccc3c(NCCCNCc4ccc5c(c4)OCO5)ccnc3c2)cc1,,-3.4989407377822483,,train
COc1ccc(Oc2ccc3c(NCCCNCc4cccc(OC)c4O)ccnc3c2)cc1,,-3.4989407377822483,,train
COc1ccc(Oc2ccc3c(NCCCNCc4ccco4)ccnc3c2)cc1,,-3.4989407377822483,,train
COc1ccc(Oc2ccccc2C)cc1-n1c(=O)cc(C(F)(F)F)[nH]c1=O,-6.785156151952302,,,train
COc1ccc(S(=O)(=O)N(CC(=O)NS(=O)(=O)c2ccccc2)c2cccc3c2CCN3C(C(=O)NS(=O)(=O)c2ccc(C)cc2OC)c2cccc(OC)c2)cc1,,-5.345823458122039,,train
COc1ccc(S(=O)(=O)N(CC(=O)O)c2ccc(N(CC(=O)O)S(=O)(=O)c3ccc(OC)cc3)c3ccccc23)cc1,,-6.721246399047171,,test
COc1ccc(S(=O)(=O)N2CCCC[C@H]2C(=O)O[C@@H](Cc2c(Cl)c[n+]([O-])cc2Cl)c2ccc(OC(F)F)c(OCC3CC3)c2)cc1C(=O)N(C)C,-6.880084589742009,,,test
COc1ccc(S(=O)(=O)N2CCC[C@H]2C(=O)O[C@@H](Cc2c(Cl)c[n+]([O-])cc2Cl)c2ccc(OC(F)F)c(OCC3CC3)c2)cc1C(=O)N(C)C,-8.301029995663981,,,train
COc1ccc(S(=O)(=O)N2CCS[C@H]2C(=O)O[C@@H](Cc2c(Cl)c[n+]([O-])cc2Cl)c2ccc(OC(F)F)c(OCC3CC3)c2)cc1C(=O)N(C)C,-8.638272163982407,,,train
COc1ccc(S(=O)(=O)N2CCS[C@H]2C(=O)O[C@@H](Cc2c(Cl)c[n+]([O-])cc2Cl)c2ccc(OC(F)F)c(OCC3CC3)c2)cc1OC,-8.602059991327963,,,train
COc1ccc(S(=O)(=O)NC(=O)CN(c2cccc3c2CCN3C(C(=O)NS(=O)(=O)c2ccc(C)cc2OC)c2cccc(OC)c2)S(=O)(=O)c2ccc(OC)cc2)cc1,,-5.278189384787454,,train
COc1ccc(Sc2ccc(F)cc2CSC(=N)N)c(CSC(=N)N)c1,-5.619788758288394,,,train
COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc1O,-4.326979092871104,-4.447331783887807,,train
COc1ccc([C@@H]2N=C(Nc3nc4cccc(N)c4o3)NC(C)=C2C(=O)Nc2cc(C(=O)O)ccn2)c(Cl)c1,,-6.0,,train
COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1,-4.920818753952375,-6.468521082957745,,train
COc1ccc([C@@]23Oc4cc(C#N)cc(OC)c4[C@]2(O)[C@H](O)[C@H](C(=O)N(C)C)[C@H]3c2ccccc2)cc1,-5.455931955649724,,,train
COc1ccc([C@@]23Oc4cc(Cl)cc(OC)c4[C@]2(O)[C@H](O)[C@H](C(=O)N(C)C)[C@H]3c2ccccc2)cc1,-4.809668301829708,,,train
COc1ccc([C@H]2N=C(Nc3nc4cccc(N)c4o3)NC(C)=C2C(=O)Nc2cc(C(=O)O)ccn2)c(Cl)c1,,-6.0,,train
COc1ccc([C@]2(C#N)CC[C@@H](C(=O)O)CC2)cc1OC1CCCC1,,-5.137272471682025,,train
COc1ccc2[nH]c(C)c(-c3ccccc3)c(=O)c2c1,,-3.900699273766537,,train
COc1ccc2[nH]c(C)c(Br)c(=O)c2c1,,-4.778325002929232,,train
COc1ccc2[nH]c(C)c(Cc3ccccc3)c(=O)c2c1,,-3.725380380908762,,train
COc1ccc2[nH]c(C3CCCN(C(=O)c4ccc(F)cc4)C3)cc2n1,,-4.841637507904751,,train
COc1ccc2[nH]c3c(c(=O)c2c1)CC(C)(C)CC3,,-4.136677139879544,,train
COc1ccc2[nH]c3c(c(=O)c2c1)CCC(C)(C)C3,,-3.892790030352132,,train
COc1ccc2[nH]c3c(c(=O)c2c1)CCCC3,,-4.795880017344075,,train
COc1ccc2[nH]cc(CCCCN3CCN(c4cccc5nc6c(c(N)c45)CCCC6)CC3)c2c1,,-5.343901797987169,,train
COc1ccc2[nH]cc(CCNC(=O)CN(CCCCCCCCNc3c4c(nc5ccccc35)CCCC4)C(=O)/C=C/c3ccc(O)c(OC)c3)c2c1,,-5.236572006437063,,train
COc1ccc2[nH]cc(CCNC(=O)CN(CCCCCCCCNc3c4c(nc5ccccc35)CCCC4)C(=O)CCCC[C@@H]3CCSS3)c2c1,,-5.161150909262744,,train
COc1ccc2c(=O)c(-c3ccccc3)c(C)[nH]c2c1,,-5.004803708402821,,train
COc1ccc2c(=O)c(C(=O)O)c(-c3ccc4c(c3)OCO4)[nH]c2c1,,-4.721246399047171,,val
COc1ccc2c(=O)c(C(C)=O)c(-c3ccc4c(c3)OCO4)[nH]c2c1,,-4.055517327849832,,train
COc1ccc2c(=O)c(C(N)=O)c(-c3ccc4c(c3)OCO4)[nH]c2c1,,-4.7447274948966935,,train
COc1ccc2c(=O)c(Cc3ccccc3)c(C)[nH]c2c1,,-3.619788758288394,,val
COc1ccc2c(=O)c(Cc3ccccc3)c(C)n(C)c2c1,,-3.5239803539286845,,train
COc1ccc2c(=O)c3c([nH]c2c1)CC(C)(C)CC3,,-4.1938200260161125,,val
COc1ccc2c(=O)c3c([nH]c2c1)CCC(C)(C)C3,,-4.055517327849832,,train
COc1ccc2c(=O)c3c([nH]c2c1)CCC(F)(F)C3,,-4.4089353929735005,,train
COc1ccc2c(=O)c3c([nH]c2c1)CCC3,,-4.958607314841775,,train
COc1ccc2c(=O)c3c([nH]c2c1)CCCC3,,-4.6020599913279625,,train
COc1ccc2c(=O)c3c([nH]c2c1)CCCCC3,,-4.4089353929735005,,train
COc1ccc2c(=O)c3c([nH]c2c1)CCCCCC3,,-4.136677139879544,,train
COc1ccc2c(=O)c3c([nH]c2c1OC)CCCC3,,-4.721246399047171,,val
COc1ccc2c(=O)cc(-c3ccc4c(c3)OCO4)[nH]c2c1,,-3.835647144215563,,val
COc1ccc2c(=O)cc(C)[nH]c2c1,,-5.050122295963125,,train
COc1ccc2c(=O)n(C(c3ccccc3)c3ccccc3)c(=O)n(C/C=C/COc3ccc(C(=O)O)cc3)c2c1,,-5.744727494896694,,train
COc1ccc2c(NCC(C)(C)c3ccccc3)noc2c1,-7.443697499232713,,,train
COc1ccc2c(OC)c(Cc3ccccc3)c(C)nc2c1,,-2.893727488889833,,train
COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6(C)CC6)C[C@H]5/C=C\CCCCCC(=O)N4C3)cc(-c3nc(C(C)C)cs3)nc2c1C,-4.954677021213342,,,train
COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6(C)CC6)C[C@H]5/C=C\CCCCCNC(=O)N4C3)cc(-c3nc(C(C)C)cs3)nc2c1,-4.522878745280337,,,train
COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6(C)CC6)C[C@H]5/C=C\CCCCCNC(=O)N4C3)cc(-c3nc(C(C)C)cs3)nc2c1Cl,-4.537602002101044,,,train
COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6(C)CC6)C[C@H]5/C=C\CCCCC[C@H](NC(=O)c5ccn(C)n5)C(=O)N4C3)cc(OC(C)C)nc2c1C,-4.853871964321762,,,train
COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6(C)CC6)C[C@H]5/C=C\CCCCC[C@H](NC(=O)c5cnn(C)n5)C(=O)N4C3)cc(OC(C)C)nc2c1C,-4.886056647693163,,,train
COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCCNC(=O)N4C3)cc(-c3nc(C(C)C)cs3)nc2c1,-5.0,,,train
COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCCNC(=O)N4C3)cc(-c3nc(C(C)C)cs3)nc2c1C,-6.3979400086720375,,,train
COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCCNC(=O)N4C3)cc(-c3nc(C(C)C)cs3)nc2c1Cl,-4.657577319177793,,,test
COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCCNC(=O)N4C3)cc(-c3nccs3)nc2c1,-6.3979400086720375,,,train
COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCC[C@H](NC(=O)OC(C)(C)C)C(=O)N4C3)cc(OC(C)C)nc2c1C,-5.259637310505756,,,train
COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCC[C@H](NC(=O)c5cc[nH]n5)C(=O)N4C3)cc(OC(C)C)nc2c1C,-6.096910013008056,,,train
COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCC[C@H](NC(=O)c5ccc(C)s5)C(=O)N4C3)cc(OC(C)C)nc2c1C,-5.180456064458132,,,train
COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCC[C@H](NC(=O)c5ccn(C)n5)C(=O)N4C3)cc(OC(C)C)nc2c1C,-6.096910013008056,,,train
COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCC[C@H](NC(=O)c5ccn(CC(F)(F)F)n5)C(=O)N4C3)cc(OC(C)C)nc2c1C,-5.468521082957745,,,train
COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCC[C@H](NC(=O)c5ccn(CC(F)F)n5)C(=O)N4C3)cc(OC(C)C)nc2c1C,-5.744727494896694,,,test
COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCC[C@H](NC(=O)c5cnn(C)n5)C(=O)N4C3)cc(OC(C)C)nc2c1C,-5.920818753952375,,,train
COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCC[C@H](NC(=O)c5nc(C)cs5)C(=O)N4C3)cc(OC(C)C)nc2c1C,-5.102372908709558,,,train
COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCN(C)C(=O)N4C3)nc(-c3ccccc3)nc2c1C,-4.585026652029182,,,train
